X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
625.962,5044.296,625.962,5180.917,625.962,6888.61,625.962,4739.851,625.962,6414.744,625.962,6385.166,625.961,5584.773
626.907,5089.002,626.907,5195.31,626.907,6917.154,626.907,4762.539,626.907,6489.845,626.907,6378.451,626.907,5613.321
627.853,5028.783,627.853,5204.926,627.853,6861.709,627.853,4738.988,627.853,6510.5,627.853,6433.792,627.852,5592.594
628.798,5067.231,628.798,5194.164,628.798,6890.483,628.798,4725.254,628.798,6543.812,628.798,6442.931,628.798,5570.996
629.744,5110.795,629.744,5208.293,629.744,6895.969,629.744,4728.439,629.744,6517.409,629.744,6407.382,629.743,5615.651
630.69,5074.801,630.69,5173.192,630.69,6854.527,630.69,4714.557,630.69,6520.446,630.69,6408.573,630.689,5606.762
631.635,5032.305,631.635,5191.315,631.635,6865.616,631.635,4735.855,631.635,6524.604,631.635,6437.536,631.635,5597.953
632.581,5009.902,632.581,5178.303,632.581,6879.153,632.581,4721.948,632.581,6468.654,632.581,6355.833,632.58,5579.611
633.526,5045.159,633.526,5194.666,633.526,6876.711,633.526,4754.846,633.526,6496.901,633.526,6424.16,633.526,5598.177
634.472,5045.489,634.472,5192.828,634.472,6885.786,634.472,4755.875,634.472,6488.977,634.472,6399.763,634.471,5625.808
635.417,5052.559,635.417,5176.981,635.417,6839.294,635.417,4735.367,635.417,6466.283,635.417,6382.566,635.417,5566.61
636.363,5019.416,636.363,5184.047,636.363,6877.389,636.363,4732.201,636.363,6454.373,636.363,6406.91,636.362,5558.458
637.309,5043.77,637.309,5197.469,637.309,6868.731,637.309,4741.233,637.308,6467.418,637.309,6437.707,637.308,5579.708
638.254,5021.673,638.254,5177.293,638.254,6850.825,638.254,4743.566,638.254,6447.148,638.254,6428.844,638.253,5571.966
639.2,5039.496,639.2,5185.79,639.2,6884.465,639.2,4725.354,639.2,6442.85,639.2,6436.438,639.199,5630.331
640.145,5018.554,640.145,5198.995,640.145,6856.798,640.145,4732.143,640.145,6470.345,640.145,6404.098,640.145,5597.27
641.091,4987.301,641.091,5200.92,641.091,6858.548,641.091,4756.77,641.091,6490.416,641.091,6395.502,641.09,5610.519
642.036,5016.469,642.036,5184.509,642.036,6857.596,642.036,4760.956,642.036,6468.995,642.036,6394.127,642.036,5592.888
642.982,5027.249,642.982,5198.631,642.982,6890.968,642.982,4749.721,642.982,6472.942,642.982,6404.379,642.981,5601.966
643.927,5052.244,643.927,5180.541,643.927,6826.306,643.927,4764.3,643.927,6452.93,643.927,6433.513,643.927,5567.275
644.873,5006.585,644.873,5206.913,644.873,6892.254,644.873,4738.268,644.873,6434.5,644.873,6405.67,644.872,5589.786
645.819,4997.539,645.819,5177.933,645.819,6865.543,645.819,4669.156,645.819,6447.48,645.819,6349.125,645.818,5592.194
646.764,5054.367,646.764,5159.921,646.764,6847.852,646.764,4751.7,646.764,6437.987,646.764,6414.145,646.763,5620.594
647.71,5033.82,647.71,5155.901,647.71,6883.285,647.71,4734.973,647.71,6467.736,647.71,6408.129,647.709,5580.56
648.655,5017.167,648.655,5165.653,648.655,6877.212,648.655,4759.12,648.655,6441.61,648.655,6433.545,648.655,5576.758
649.601,5046.196,649.601,5170.386,649.601,6823.958,649.601,4732.991,649.601,6466.505,649.601,6400.691,649.6,5569.381
650.546,5004.911,650.546,5188.873,650.546,6883.558,650.546,4749.988,650.546,6442.453,650.546,6391.051,650.546,5623.43
651.492,5019.224,651.492,5184.677,651.492,6882.297,651.492,4765.731,651.492,6454.429,651.492,6409.854,651.491,5583.124
652.438,4997.928,652.438,5174.272,652.438,6846.057,652.438,4731.846,652.437,6465.351,652.438,6375.609,652.437,5587.515
653.383,4969.084,653.383,5170.105,653.383,6871.558,653.383,4734.788,653.383,6448.584,653.383,6412.615,653.382,5574.886
654.329,5009.333,654.329,5180.857,654.329,6862.124,654.329,4739.284,654.329,6422.065,654.329,6394.089,654.328,5595.774
655.274,5018.656,655.274,5198.341,655.274,6919.129,655.274,4739.862,655.274,6444.763,655.274,6397.704,655.273,5595.598
656.22,4995.737,656.22,5167.099,656.22,6869.558,656.22,4700.142,656.22,6432.503,656.22,6364.092,656.219,5589.189
657.165,5026.464,657.165,5143.936,657.165,6870.234,657.165,4717.861,657.165,6438.752,657.165,6372.725,657.165,5590.849
658.111,5024.624,658.111,5106.525,658.111,6929.253,658.111,4706.468,658.111,6448.876,658.111,6407.173,658.11,5583.456
659.056,5015.31,659.056,5152.103,659.056,6889.936,659.056,4724.776,659.056,6428.055,659.056,6367.359,659.056,5625.084
660.002,5010.261,660.002,5166.564,660.002,6898.968,660.002,4702.059,660.002,6440.766,660.002,6411.55,660.001,5628.278
660.948,4955.782,660.948,5161.924,660.948,6886.763,660.948,4723.556,660.948,6446.567,660.948,6363.846,660.947,5606.368
661.893,5015.19,661.893,5189.51,661.893,6894.948,661.893,4706.81,661.893,6414.843,661.893,6391.297,661.892,5599.418
662.839,5024.203,662.839,5158.368,662.839,6892.151,662.839,4701.604,662.839,6457.818,662.839,6395.196,662.838,5578.911
663.784,5006.633,663.784,5158.12,663.784,6878.465,663.784,4735.565,663.784,6410.657,663.784,6397.991,663.784,5585.732
664.73,4968.354,664.73,5151.319,664.73,6849.264,664.73,4726.459,664.73,6435.689,664.73,6378.81,664.729,5597.804
665.675,4992.787,665.675,5161.71,665.675,6859.226,665.675,4703.005,665.675,6404.06,665.675,6388.294,665.675,5600.716
666.621,5006.053,666.621,5147.33,666.621,6865.537,666.621,4703.533,666.621,6446.376,666.621,6395.354,666.62,5660.879
667.566,4999.879,667.566,5128.75,667.566,6867.976,667.566,4739.889,667.566,6419.544,667.566,6381.362,667.566,5596.866
668.512,4992.563,668.512,5129.399,668.512,6886.556,668.512,4725.958,668.512,6437.516,668.512,6363.609,668.511,5599.183
669.458,5008.517,669.458,5154.594,669.458,6863.641,669.458,4713.682,669.458,6436.701,669.458,6362.131,669.457,5616.463
670.403,4990.352,670.403,5148.789,670.403,6862.819,670.403,4730.407,670.403,6420.654,670.403,6367.755,670.402,5586.313
671.349,4969.345,671.349,5151.282,671.349,6843.922,671.349,4705.376,671.349,6443.034,671.349,6371.439,671.348,5623.611
672.294,4986.556,672.294,5143.109,672.294,6878.17,672.294,4717.917,672.294,6408.439,672.294,6399.987,672.294,5564.87
673.24,4989.416,673.24,5144.562,673.24,6903.849,673.24,4717.35,673.24,6455.521,673.24,6383.261,673.239,5592.117
674.185,4974.302,674.185,5150.441,674.185,6885.679,674.185,4697.266,674.185,6414.69,674.185,6355.729,674.185,5556.6
675.131,4973.443,675.131,5141.726,675.131,6866.495,675.131,4734.003,675.131,6447.742,675.131,6376.778,675.13,5574.631
676.077,4961.78,676.077,5135.899,676.077,6854.266,676.077,4722.963,676.076,6452.22,676.077,6383.062,676.076,5578.732
677.022,4961.62,677.022,5150.512,677.022,6855.526,677.022,4713.996,677.022,6442.505,677.022,6388.792,677.021,5609.007
677.968,4954.083,677.968,5147.928,677.968,6856.182,677.968,4718.537,677.968,6431.553,677.968,6407.654,677.967,5603.309
678.913,4964.935,678.913,5149.624,678.913,6850.983,678.913,4712.453,678.913,6428.683,678.913,6379.391,678.913,5601.297
679.859,4986.566,679.859,5138.521,679.859,6891.61,679.859,4698.158,679.859,6427.627,679.859,6369.817,679.858,5573.655
680.804,5013.237,680.804,5120.948,680.804,6854.917,680.804,4707.98,680.804,6426.003,680.804,6366.186,680.804,5581.751
681.75,4968.33,681.75,5104.047,681.75,6867.834,681.75,4695.901,681.75,6399.422,681.75,6499.827,681.749,5616.627
682.695,4935.933,682.695,5123.595,682.695,6898.981,682.695,4701.11,682.695,6385.413,682.695,6459.903,682.695,5570.113
683.641,4978.788,683.641,5110.148,683.641,6867.126,683.641,4702.938,683.641,6438.713,683.641,6484.454,683.64,5597.377
684.587,4962.331,684.587,5145.229,684.587,6879.709,684.587,4729.516,684.587,6378.242,684.587,6445.663,684.586,5524.021
685.532,4993.146,685.532,5167.554,685.532,6870.247,685.532,4721.187,685.532,6389.476,685.532,6435.685,685.531,5549.63
686.478,4996.876,686.478,5147.583,686.478,6903.329,686.478,4694.148,686.478,6422.851,686.478,6446.689,686.477,5583.402
687.423,4955.885,687.423,5159.203,687.423,6921.614,687.423,4740.895,687.423,6398.891,687.423,6446.125,687.423,5596.824
688.369,5016.64,688.369,5169.547,688.369,6858.239,688.369,4724.516,688.369,6383.349,688.369,6441.203,688.368,5580.469
689.314,4991.096,689.314,5160.952,689.314,6903.479,689.314,4722.746,689.314,6400.547,689.314,6461.093,689.314,5575.767
690.26,5033.678,690.26,5133.545,690.26,6847.46,690.26,4750.65,690.26,6412.934,690.26,6461.244,690.259,5580.058
691.206,5041.877,691.206,5158.041,691.206,6890.747,691.206,4745.855,691.206,6431.267,691.206,6452.601,691.205,5581.332
692.151,5001.309,692.151,5127.812,692.151,6862.514,692.151,4740.52,692.151,6379.426,692.151,6444.603,692.15,5602.239
693.097,4989.408,693.097,5143.008,693.097,6882.774,693.097,4728.041,693.097,6372.256,693.097,6454.144,693.096,5578.419
694.042,4960.553,694.042,5165.265,694.042,6879.644,694.042,4687.183,694.042,6413.795,694.042,6430.144,694.042,5560.683
694.988,5049.1,694.988,5174.44,694.988,6872.354,694.988,4692.306,694.988,6375.242,694.988,6432.35,694.987,5546.778
695.933,5011.791,695.933,5181.633,695.933,6880.311,695.933,4731.906,695.933,6365.971,695.933,6450.045,695.933,5581.9
696.879,5022.906,696.879,5170.553,696.879,6875.821,696.879,4718.872,696.879,6408.333,696.879,6463.602,696.878,5591.781
697.824,4992.95,697.824,5176.795,697.824,6863.458,697.824,4659.792,697.824,6384.26,697.824,6435.608,697.824,5553.832
698.77,4974.352,698.77,5144.994,698.77,6873.01,698.77,4716.741,698.77,6378.91,698.77,6433.826,698.769,5562.842
699.716,4992.715,699.716,5139.919,699.716,6893.015,699.716,4680.613,699.716,6355.879,699.716,6460.605,699.715,5580.407
700.661,4986.791,700.661,5134.252,700.661,6844.311,700.661,4726.74,700.661,6410.939,700.661,6465.264,700.66,5578.906
701.607,4999.404,701.607,5151.693,701.607,6866.694,701.607,4699.084,701.607,6415.725,701.607,6424.899,701.606,5557.301
702.552,4962.011,702.552,5152.793,702.552,6863.275,702.552,4724.693,702.552,6371.919,702.552,6464.566,702.552,5559.708
703.498,4962.166,703.498,5157.724,703.498,6889.877,703.498,4719.641,703.498,6396.347,703.498,6405.27,703.497,5603.117
704.443,4976.329,704.443,5160.14,704.443,6860.477,704.443,4696.271,704.443,6381.003,704.443,6430.238,704.443,5563.955
705.389,4993.352,705.389,5134.847,705.389,6877.368,705.389,4710.46,705.389,6397.661,705.389,6415.429,705.388,5587.699
706.335,4946.13,706.335,5119.433,706.335,6876.979,706.335,4678.452,706.334,6371.236,706.335,6407.267,706.334,5587.402
707.28,4963.502,707.28,5123.376,707.28,6879.967,707.28,4688.533,707.28,6402.786,707.28,6440.826,707.279,5569.108
708.226,4968.711,708.226,5132.925,708.226,6889.119,708.226,4735.56,708.226,6372.275,708.226,6421.577,708.225,5609.651
709.171,4955.906,709.171,5147.413,709.171,6844.781,709.171,4712.708,709.171,6372.975,709.171,6425.417,709.17,5603.257
710.117,4950.67,710.117,5134.01,710.117,6896.447,710.117,4606.124,710.117,6342.595,710.117,6431.196,710.116,5621.543
711.062,4980.431,711.062,5146.412,711.062,6870.03,711.062,4682.509,711.062,6389.646,711.062,6438.796,711.062,5571.558
712.008,4941.321,712.008,5129.324,712.008,6882.429,712.008,4685.508,712.008,6371.119,712.008,6429.812,712.007,5576.638
712.953,5009.484,712.953,5141.748,712.953,6931.548,712.953,4775.476,712.953,6366.15,712.953,6367.262,712.953,5597.837
713.899,5020.742,713.899,5119.389,713.899,6905.75,713.899,4799.088,713.899,6357.872,713.899,6417.062,713.898,5584.78
714.845,4941.586,714.845,5108.521,714.845,6929.95,714.845,4742.829,714.845,6366.302,714.845,6419.539,714.844,5575.986
715.79,4958.79,715.79,5120.8,715.79,6905.16,715.79,4793.585,715.79,6397.736,715.79,6439.945,715.789,5595.617
716.736,4973.995,716.736,5144.942,716.736,6908.188,716.736,4763.438,716.736,6391.854,716.736,6366.563,716.735,5560.254
717.681,4991.54,717.681,5134.622,717.681,6882.979,717.681,4781.956,717.681,6394.172,717.681,6385.513,717.681,5592.821
718.627,4984.399,718.627,5145.975,718.627,6916.111,718.627,4754.525,718.627,6338.122,718.627,6392.926,718.626,5626.609
719.572,4968.183,719.572,5133.7,719.572,6934.533,719.572,4741.829,719.572,6377.978,719.572,6440.341,719.572,5592.797
720.518,5015.869,720.518,5134.725,720.518,6910.962,720.518,4755.117,720.518,6358.491,720.518,6400.99,720.517,5571.852
721.464,4973.607,721.464,5112.83,721.464,6887.232,721.464,4727.072,721.463,6346.878,721.464,6398.808,721.463,5623.429
722.409,4893.413,722.409,5119.994,722.409,6920.74,722.409,4736.019,722.409,6396.528,722.409,6441.902,722.408,5603.19
723.355,4953.483,723.355,5104.278,723.355,6927.53,723.355,4746.926,723.355,6353.425,723.355,6429.931,723.354,5594.012
724.3,4976.208,724.3,5119.226,724.3,6884.034,724.3,4727.773,724.3,6364.908,724.3,6440.657,724.299,5592.364
725.246,4957.198,725.246,5134.51,725.246,6895.189,725.246,4737.36,725.246,6369.331,725.246,6427.216,725.245,5576.066
726.191,5002.341,726.191,5142.325,726.191,6898.313,726.191,4750.868,726.191,6391.304,726.191,6440.297,726.191,5606.436
727.137,4974.029,727.137,5169.471,727.137,6916.353,727.137,4709.465,727.137,6360.582,727.137,6454.391,727.136,5554.59
728.082,4977.662,728.082,5146.882,728.082,6911.788,728.082,4746.369,728.082,6345.976,728.082,6425.46,728.082,5590.806
729.028,4977.104,729.028,5135.336,729.028,6904.375,729.028,4701.407,729.028,6364.36,729.028,6436.268,729.027,5581.216
729.974,4971.162,729.974,5136.135,729.974,6894.995,729.974,4702.549,729.974,6350.363,729.974,6414.778,729.973,5576.44
730.919,4945.347,730.919,5126.189,730.919,6929.929,730.919,4720.854,730.919,6334.207,730.919,6444.923,730.918,5600.627
731.865,4906.228,731.865,5107.71,731.865,6901.965,731.865,4707.613,731.865,6379.25,731.865,6425.796,731.864,5573.69
732.81,4949.402,732.81,5131.015,732.81,6936.43,732.81,4741.729,732.81,6369.12,732.81,6434.976,732.81,5578.449
733.756,4954.345,733.756,5137.419,733.756,6907.9,733.756,4737.449,733.756,6366.278,733.756,6456.1,733.755,5600.587
734.701,4956.459,734.701,5124.248,734.701,6917.881,734.701,4722.933,734.701,6347.461,734.701,6394.822,734.701,5602.253
735.647,4938.682,735.647,5140.779,735.647,6904.294,735.647,4721.405,735.647,6328.393,735.647,6403.274,735.646,5558.657
736.592,4945.667,736.592,5117.947,736.592,6892.016,736.592,4696.159,736.592,6348.335,736.592,6425.284,736.592,5579.137
737.538,4926.992,737.538,5124.276,737.538,6897.868,737.538,4702.31,737.538,6346.254,737.538,6388.68,737.537,5554.155
738.484,4959.707,738.484,5154.991,738.484,6935.081,738.484,4724.22,738.484,6360.793,738.484,6422.871,738.483,5604.146
739.429,4932.885,739.429,5124.342,739.429,6939.333,739.429,4764.861,739.429,6337.854,739.429,6401.005,739.428,5566.903
740.375,4954.031,740.375,5131.449,740.375,6912.031,740.375,4757.776,740.375,6339.411,740.375,6401.657,740.374,5609.712
741.32,4972.113,741.32,5163.168,741.32,6916.257,741.32,4701.309,741.32,6349.395,741.32,6431.597,741.32,5593.159
742.266,4955.535,742.266,5111.614,742.266,6898.298,742.266,4705.298,742.266,6335.322,742.266,6383.336,742.265,5611.256
743.211,4922.417,743.211,5111.665,743.211,6902.64,743.211,4672.226,743.211,6329.585,743.211,6421.492,743.211,5616.88
744.157,4929.22,744.157,5152.32,744.157,6921.197,744.157,4715.055,744.157,6343.107,744.157,6416.204,744.156,5601.923
745.103,4951.065,745.103,5124.614,745.103,6890.796,745.103,4694.624,745.102,6343.747,745.103,6462.692,745.102,5574.543
746.048,4922.125,746.048,5120.464,746.048,6903.571,746.048,4674.792,746.048,6322.216,746.048,6439.202,746.047,5541.469
746.994,4939.115,746.994,5142.881,746.994,6933.173,746.994,4682.917,746.994,6308.908,746.994,6419.373,746.993,5699.691
747.939,4962.025,747.939,5160.066,747.939,6888.974,747.939,4669.596,747.939,6354.38,747.939,6427.488,747.938,5691.773
748.885,4940.838,748.885,5118.411,748.885,6898.797,748.885,4703.959,748.885,6344.549,748.885,6430.812,748.884,5675.14
749.83,4929.725,749.83,5100.496,749.83,6899.509,749.83,4704.705,749.83,6347.414,749.83,6418.123,749.83,5636.7
750.776,4955.371,750.776,5101.102,750.776,6891.542,750.776,4704.899,750.776,6306.719,750.776,6420.721,750.775,5696.379
751.721,4954.642,751.721,5105.893,751.721,6892.967,751.721,4685.174,751.721,6320.47,751.721,6454.94,751.721,5681.727
752.667,4908.39,752.667,5133.338,752.667,6871.169,752.667,4716.729,752.667,6299.998,752.667,6409.812,752.666,5667.432
753.613,4885.228,753.613,5123.765,753.613,6892.765,753.613,4728.225,753.613,6333.064,753.613,6423.44,753.612,5668.073
754.558,4953.542,754.558,5130.12,754.558,6895.481,754.558,4726.038,754.558,6324.254,754.558,6426.964,754.557,5669.781
755.504,4908.381,755.504,5136.352,755.504,6893.918,755.504,4672.487,755.504,6317.706,755.504,6415.179,755.503,5653.629
756.449,4962.939,756.449,5115.249,756.449,6896.106,756.449,4682.375,756.449,6280.441,756.449,6445.146,756.448,5701.009
757.395,4932.581,757.395,5104.284,757.395,6895.234,757.395,4727.932,757.395,6309.149,757.395,6426.628,757.394,5662.883
758.34,4918.316,758.34,5134.381,758.34,6904.324,758.34,4711.194,758.34,6351.701,758.34,6413.991,758.34,5641.155
759.286,4959.556,759.286,5126.127,759.286,6887.111,759.286,4634.323,759.286,6298.807,759.286,6423.053,759.285,5622.432
760.232,4957.819,760.232,5127.555,760.232,6864.025,760.232,4669.919,760.231,6317.324,760.232,6415.257,760.231,5643.341
761.177,4905.675,761.177,5126.791,761.177,6920.93,761.177,4699.319,761.177,6317.5,761.177,6426.207,761.176,5628.402
762.123,4938.436,762.123,5100.21,762.123,6910.797,762.123,4707.65,762.123,6298.329,762.123,6432.251,762.122,5669.569
763.068,4933.461,763.068,5127.232,763.068,6885.597,763.068,4669.096,763.068,6313.372,763.068,6421.297,763.067,5642.521
764.014,4910.463,764.014,5109.882,764.014,6909.475,764.014,4700.85,764.014,6314.976,764.014,6422.878,764.013,5613.992
764.959,4865.4,764.959,5102.296,764.959,6863.457,764.959,4691.454,764.959,6339.064,764.959,6428.65,764.959,5651.512
765.905,4914.294,765.905,5125.69,765.905,6906.387,765.905,4676.971,765.905,6310.298,765.905,6436.677,765.904,5625.285
766.85,4899.841,766.85,5085.327,766.85,6883.904,766.85,4679.977,766.85,6327.216,766.85,6433.316,766.85,5640.072
767.796,4919.273,767.796,5127.43,767.796,6904.038,767.796,4682.762,767.796,6324.609,767.796,6457.814,767.795,5640.873
768.742,4906.91,768.742,5075.562,768.742,6910.522,768.742,4687.29,768.742,6331.087,768.742,6444.563,768.741,5637.271
769.687,4924.33,769.687,5089.051,769.687,6883.236,769.687,4692.337,769.687,6304.422,769.687,6439.665,769.686,5639.373
770.633,4934.635,770.633,5092.943,770.633,6920.032,770.633,4674.156,770.633,6333.454,770.633,6481.388,770.632,5619.311
771.578,4911.729,771.578,5081.235,771.578,6917.834,771.578,4668.004,771.578,6333.411,771.578,6455.097,771.577,5630.169
772.524,4919.381,772.524,5090.451,772.524,6910.186,772.524,4677.521,772.524,6320.692,772.524,6438.331,772.523,5635.166
773.469,4940.019,773.469,5108.869,773.469,6929.413,773.469,4671.472,773.469,6283.282,773.469,6413.552,773.469,5642.042
774.415,4939.846,774.415,5128.955,774.415,6922.754,774.415,4656.356,774.415,6302.853,774.415,6450.851,774.414,5610.583
775.36,4942.017,775.36,5091.861,775.36,6923.664,775.36,4688.761,775.36,6356.099,775.36,6432.564,775.36,5626.26
776.306,4891.466,776.306,5113.006,776.306,6914.536,776.306,4676.433,776.306,6324.232,776.306,6466.71,776.305,5636.293
777.252,4902.325,777.252,5118.928,777.252,6919.402,777.252,4672.354,777.252,6305.825,777.252,6411.348,777.251,5642.272
778.197,4939.335,778.197,5088.609,778.197,6879.944,778.197,4664.994,778.197,6283.608,778.197,6448.922,778.196,5646.222
779.143,4908.081,779.143,5100.838,779.143,6934.304,779.143,4678.893,779.143,6311.935,779.143,6431.575,779.142,5638.682
780.088,4914.446,780.088,5083.832,780.088,6895.307,780.088,4675.265,780.088,6333.737,780.088,6450.682,780.088,5619.292
781.034,4918.689,781.034,5100.35,781.034,6896.44,781.034,4660.028,781.034,6318.864,781.034,6407.308,781.033,5632.909
781.979,4876.29,781.979,5103.547,781.979,6893.077,781.979,4652.482,781.979,6327.957,781.979,6482.125,781.979,5613.654
782.925,4901.126,782.925,5101.123,782.925,6877.145,782.925,4674.924,782.925,6336.295,782.925,6579.207,782.924,5627.667
783.871,4931.525,783.871,5065.042,783.871,6914.858,783.871,4682.551,783.87,6324.147,783.871,6538.579,783.87,5645.697
784.816,4896.497,784.816,5090,784.816,6932.036,784.816,4668.336,784.816,6316.773,784.816,6537.48,784.815,5618.648
785.762,4925.556,785.762,5108.435,785.762,6921.971,785.762,4695.899,785.762,6300.396,785.762,6519.464,785.761,5602.638
786.707,4934.033,786.707,5101.272,786.707,6910.904,786.707,4682.325,786.707,6330.542,786.707,6533.385,786.706,5604.221
787.653,4885.416,787.653,5082.513,787.653,6891.69,787.653,4662.948,787.653,6304.955,787.653,6522.143,787.652,5630.977
788.598,4902.534,788.598,5098.378,788.598,6923.051,788.598,4624.343,788.598,6339.383,788.598,6548.508,788.598,5598.001
789.544,4890.752,789.544,5121.214,789.544,6910.377,789.544,4658.751,789.544,6324.237,789.544,6552.582,789.543,5649.221
790.49,4896.174,790.49,5122.742,790.49,6897.32,790.49,4641.725,790.489,6321.136,790.49,6521.053,790.489,5629.319
791.435,4890.465,791.435,5104.851,791.435,6918.553,791.435,4691.58,791.435,6313.137,791.435,6537.197,791.434,5648.928
792.381,4886.124,792.381,5091.19,792.381,6906.458,792.381,4653.155,792.381,6321.283,792.381,6501.736,792.38,5635.547
793.326,4902.453,793.326,5107.447,793.326,6923.324,793.326,4655.352,793.326,6276.193,793.326,6534.678,793.325,5650.401
794.272,4909.336,794.272,5111.188,794.272,6940.518,794.272,4663.357,794.272,6331.916,794.272,6511.716,794.271,5601.303
795.217,4884.376,795.217,5080.106,795.217,6937.658,795.217,4692.94,795.217,6353.1,795.217,6483.936,795.216,5603.2
796.163,4918.822,796.163,5079.632,796.163,6926.387,796.163,4684.726,796.163,6286.881,796.163,6528.497,796.162,5602.227
797.108,4909.025,797.108,5096.373,797.108,6918.574,797.108,4649.587,797.108,6302.204,797.108,6485.992,797.108,5622.463
798.054,4887.515,798.054,5117.294,798.054,6907.497,798.054,4656.602,798.054,6298.658,798.054,6476.137,798.053,5611.877
799,4891.105,799,5103.458,799,6930.655,799,4627.9,799,6305.317,799,6500.92,798.999,5624.475
799.945,4890.531,799.945,5099.485,799.945,6900.155,799.945,4658.6,799.945,6312.538,799.945,6486.657,799.944,5624.147
800.891,4918.197,800.891,5078.115,800.891,6918.449,800.891,4637.55,800.891,6297.478,800.891,6450.669,800.89,5611.897
801.836,4873.733,801.836,5084.948,801.836,6725.604,801.836,4669.844,801.836,6256.75,801.836,6491.785,801.835,5608.666
802.782,4895.03,802.782,5077.162,802.782,6870.929,802.782,4677.868,802.782,6336.03,802.782,6502.279,802.781,5639.38
803.727,4893.537,803.727,5110.032,803.727,6995.38,803.727,4644.396,803.727,6320.846,803.727,6518.117,,
804.673,4909.222,804.673,5081.771,804.673,7018.877,804.673,4612.324,804.673,6331.907,804.673,6495.233,,
805.618,4910.25,805.618,5096.3,805.618,7061.32,805.618,4680.055,805.618,6306.136,805.618,6441.207,,
806.564,4869.952,806.564,5081.344,806.564,7042.299,806.564,4606.662,806.564,6297.277,806.564,6466.797,,
807.51,4880.13,807.51,5109.409,807.51,7016.956,807.51,4638.674,807.51,6325.14,807.51,6495.444,,
808.455,4891.428,808.455,5109.711,808.455,7020.663,808.455,4677.597,808.455,6296.921,808.455,6491.845,,
809.401,4857.778,809.401,5094.154,809.401,7029.494,809.401,4678.211,809.401,6297.436,809.401,6464.842,,
810.346,4913.879,810.346,5099.757,810.346,7033.327,810.346,4651.129,810.346,6339.207,810.346,6475.793,,
811.292,4896.163,811.292,5104.859,811.292,7040.941,811.292,4637.77,811.292,6293.494,811.292,6460.427,,
812.237,4892.825,812.237,5130.388,812.237,7039.098,812.237,4636.21,812.237,6314.966,812.237,6485.877,,
813.183,4923.632,813.183,5102.051,813.183,6965.219,813.183,4620.873,813.183,6288.299,813.183,6469.148,,
814.129,4907.236,814.129,5115.698,814.129,7022.065,814.129,4635.676,814.128,6288.986,814.129,6479.452,,
815.074,4933.801,815.074,5122.852,815.074,6990.148,815.074,4631.132,815.074,6317.259,815.074,6448.054,,
816.02,4881.979,816.02,5116.05,816.02,7035.819,816.02,4631.889,816.02,6276.011,816.02,6474.284,,
816.965,4896.361,816.965,5114.392,816.965,6982.222,816.965,4651.227,816.965,6318.351,816.965,6467.638,,
817.911,4893.362,817.911,5091.212,817.911,6978.314,817.911,4634.266,817.911,6294.047,817.911,6452.023,,
818.856,4930.016,818.856,5122.715,818.856,6984.02,818.856,4636.098,818.856,6289.328,818.856,6433.164,,
819.802,4915.494,819.802,5112.44,819.802,6996.864,819.802,4617.96,819.802,6301.469,819.802,6466.592,,
820.747,4838.235,820.747,5119.474,820.747,6986.383,820.747,4670.898,820.747,6307.687,820.747,6458.426,,
821.693,4904.26,821.693,5119.813,821.693,6964.414,821.693,4680.725,821.693,6289.646,821.693,6485.88,,
822.639,4929.146,822.639,5121.888,822.639,6928.538,822.639,4636.613,822.639,6308.684,822.639,6474.422,,
823.584,4856.056,823.584,5090.241,823.584,6964.111,823.584,4626.546,823.584,6267.096,823.584,6469.502,,
824.53,4860.117,824.53,5086.476,824.53,6937.57,824.53,4626.797,824.53,6280.368,824.53,6491.175,,
825.475,4864.118,825.475,5111.934,825.475,6957.196,825.475,4631.467,825.475,6273.841,825.475,6480.866,,
826.421,4847.067,826.421,5069.66,826.421,6950.589,826.421,4648.512,826.421,6272.668,826.421,6455.24,,
827.366,4865.399,827.366,5081.669,827.366,6961.365,827.366,4645.717,827.366,6281.687,827.366,6425.048,,
828.312,4880.685,828.312,5066.378,828.312,6941.017,828.312,4647.005,828.312,6299.233,828.312,6433.413,,
829.258,4893.116,829.258,5073.695,829.258,6966.165,829.258,4629.063,829.257,6274.02,829.258,6432.687,,
830.203,4892.572,830.203,5099.131,830.203,6935.068,830.203,4647.641,830.203,6285.86,830.203,6473.174,,
831.149,4879.64,831.149,5114.447,831.149,6899.187,831.149,4599.688,831.149,6304.753,831.149,6422.874,,
832.094,4876.989,832.094,5071.146,832.094,6962.802,832.094,4652.337,832.094,6262.94,832.094,6472.455,,
833.04,4870.161,833.04,5065.839,833.04,6960.601,833.04,4611.918,833.04,6269.792,833.04,6434.277,,
833.985,4894.666,833.985,5102.416,833.985,6953.148,833.985,4634.878,833.985,6266.993,833.985,6455.71,,
834.931,4865.304,834.931,5071.978,834.931,6953.471,834.931,4604.799,834.931,6283.776,834.931,6481.872,,
835.876,4875.198,835.876,5103.698,835.876,6936.617,835.876,4661.586,835.876,6297.247,835.876,6468.677,,
836.822,4894.652,836.822,5090.343,836.822,6937.518,836.822,4639.82,836.822,6289.056,836.822,6447.738,,
837.768,4888.933,837.768,5080.57,837.768,6942.709,837.768,4670.993,837.768,6288.093,837.768,6481.455,,
838.713,4896.084,838.713,5108.649,838.713,6920.562,838.713,4632.948,838.713,6289.267,838.713,6433.745,,
