[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean
49.361,12.25287,49.361,7.333929,49.361,5.684896,49.361,5.85991,49.361,10.96717
49.521,12.20402,49.521,7.478571,49.521,5.625,49.521,5.837556,49.521,10.81818
49.68,12.18391,49.68,7.491071,49.68,5.742188,49.68,5.917288,49.68,10.90404
49.84,12.25575,49.84,7.517857,49.84,5.677083,49.84,5.828614,49.84,10.88384
50,12.44828,50,7.394643,50,5.541667,50,5.882265,50,10.93687
50.16,12.42529,50.16,7.432143,50.16,5.690104,50.16,5.889717,50.16,10.85606
50.319,12.32471,50.319,7.467857,50.319,5.692708,50.319,5.885246,50.319,10.84343
50.479,12.30172,50.479,7.455357,50.479,5.643229,50.479,5.85544,50.479,10.88384
50.639,12.26437,50.639,7.425,50.639,5.666667,50.639,5.81073,50.639,10.90657
50.799,12.27299,50.799,7.328571,50.799,5.635417,50.799,5.812221,50.799,10.98737
50.958,12.0431,50.958,7.473214,50.958,5.700521,50.958,5.887481,50.958,10.85354
51.118,12.34483,51.118,7.483929,51.118,5.601562,51.118,5.839791,51.118,10.92677
51.278,12.30172,51.278,7.510714,51.278,5.609375,51.278,5.890462,51.278,10.78535
51.438,12.33621,51.438,7.432143,51.438,5.559896,51.438,5.814456,51.438,10.9596
51.597,12.27011,51.597,7.519643,51.597,5.617188,51.597,5.844262,51.597,10.94192
51.757,12.18678,51.757,7.4375,51.757,5.6875,51.757,5.903875,51.757,10.83838
51.917,12.27011,51.917,7.610714,51.917,5.731771,51.917,5.909836,51.917,10.9697
52.077,12.12931,52.077,7.514286,52.077,5.640625,52.077,5.842027,52.077,10.95202
52.236,12.28161,52.236,7.541071,52.236,5.682292,52.236,5.842027,52.236,10.90657
52.396,12.21552,52.396,7.4375,52.396,5.625,52.396,5.844262,52.396,10.83838
52.556,12.21552,52.556,7.233929,52.556,5.8125,52.556,5.877794,52.556,10.85354
52.715,12.11494,52.715,7.539286,52.715,5.651042,52.715,5.880775,52.716,10.82828
52.875,12.13793,52.875,7.360714,52.875,5.627604,52.875,5.811475,52.875,11.07071
53.035,12.29598,53.035,7.451786,53.035,5.552083,53.035,5.841282,53.035,10.92677
53.195,12.17529,53.195,7.457143,53.195,5.674479,53.195,5.867362,53.195,10.77273
53.354,12.25575,53.354,7.501786,53.354,5.588542,53.354,5.823398,53.355,10.86616
53.514,12.04885,53.514,7.5375,53.514,5.559896,53.514,5.80924,53.514,10.86869
53.674,12.14368,53.674,7.396429,53.674,5.661458,53.674,5.899404,53.674,10.90657
53.834,12.22989,53.834,7.353571,53.834,5.588542,53.834,5.804769,53.834,10.95707
53.993,12.28448,53.993,7.369643,53.993,5.643229,53.993,5.865127,53.994,10.85859
54.153,12.08333,54.153,7.471428,54.153,5.606771,54.153,5.880775,54.153,10.95707
54.313,12.18391,54.313,7.555357,54.313,5.617188,54.313,5.879285,54.313,10.98485
54.473,12.18391,54.473,7.619643,54.473,5.671875,54.473,5.964978,54.473,10.82828
54.632,12.25,54.632,7.391071,54.632,5.705729,54.632,5.87854,54.633,10.84343
54.792,12.32184,54.792,7.525,54.792,5.700521,54.792,5.87854,54.792,10.77778
54.952,12.07759,54.952,7.419643,54.952,5.760417,54.952,5.856185,54.952,10.84596
55.112,12.14368,55.112,7.494643,55.112,5.721354,55.112,5.823398,55.112,10.96465
55.271,12.30747,55.271,7.407143,55.271,5.520833,55.271,5.834575,55.271,10.71465
55.431,12.18966,55.431,7.569643,55.431,5.601562,55.431,5.825634,55.431,10.71717
55.591,12.27011,55.591,7.471428,55.591,5.6875,55.591,5.898659,55.591,10.75253
55.751,12.18391,55.751,7.541071,55.751,5.658854,55.751,5.825634,55.751,10.81313
55.91,12.27011,55.91,7.594643,55.91,5.640625,55.91,5.865872,55.91,10.86616
56.07,12.25575,56.07,7.466072,56.07,5.692708,56.07,5.849478,56.07,10.88384
56.23,12.1092,56.23,7.508929,56.23,5.559896,56.23,5.856185,56.23,10.84848
56.39,12.22126,56.39,7.596428,56.39,5.700521,56.39,5.866617,56.39,10.81566
56.549,12.31034,56.549,7.521429,56.549,5.580729,56.549,5.869597,56.549,10.91162
56.709,12.15805,56.709,7.505357,56.709,5.679688,56.709,5.876304,56.709,10.85859
56.869,12.29598,56.869,7.5375,56.869,5.697917,56.869,5.889717,56.869,10.78283
57.029,12.30747,57.029,7.483929,57.029,5.666667,57.029,5.829359,57.029,10.91667
57.188,12.18966,57.188,7.441072,57.188,5.596354,57.188,5.852459,57.188,10.72222
57.348,12.10345,57.348,7.4375,57.348,5.674479,57.348,5.869597,57.348,10.80303
57.508,12.18678,57.508,7.616071,57.508,5.601562,57.508,5.85991,57.508,10.97727
57.668,12.31609,57.668,7.485714,57.668,5.648438,57.668,5.850224,57.668,10.91162
57.827,12.13506,57.827,7.505357,57.827,5.570312,57.827,5.812966,57.827,11.06566
57.987,12.06034,57.987,7.401786,57.987,5.604167,57.987,5.788375,57.987,10.93939
58.147,12.10345,58.147,7.673214,58.147,5.677083,58.147,5.874069,58.147,10.82576
58.307,12.25287,58.307,7.4625,58.307,5.765625,58.307,5.931446,58.307,10.7904
58.466,12.12644,58.466,7.533928,58.466,5.674479,58.466,5.889717,58.466,10.9596
58.626,12.22126,58.626,7.389286,58.626,5.744792,58.626,5.868107,58.626,10.92424
58.786,12.21264,58.786,7.339286,58.786,5.705729,58.786,5.887481,58.786,10.94444
58.946,12.06322,58.946,7.410714,58.946,5.544271,58.946,5.814456,58.946,10.75
59.105,12.2069,59.105,7.4125,59.105,5.674479,59.105,5.831594,59.105,10.90404
59.265,12.08908,59.265,7.442857,59.265,5.658854,59.265,5.852459,59.265,10.7601
59.425,12.11494,59.425,7.508929,59.425,5.604167,59.425,5.796572,59.425,10.86869
59.584,11.98563,59.584,7.266071,59.584,5.664062,59.584,5.85544,59.585,10.79545
59.744,12.16092,59.744,7.403572,59.744,5.661458,59.744,5.920268,59.744,10.9899
59.904,12.18103,59.904,7.414286,59.904,5.742188,59.904,5.885246,59.904,11.03788
60.064,12.16092,60.064,7.408928,60.064,5.721354,60.064,5.869597,60.064,10.98737
60.223,12.12356,60.223,7.476786,60.223,5.682292,60.223,5.910581,60.224,10.94444
60.383,12.25287,60.383,7.507143,60.383,5.752604,60.383,5.83085,60.383,10.97727
60.543,12.2931,60.543,7.441072,60.543,5.619792,60.543,5.795827,60.543,10.82071
60.703,12.24425,60.703,7.45,60.703,5.692708,60.703,5.856185,60.703,10.66162
60.862,11.96839,60.862,7.5,60.862,5.580729,60.862,5.804769,60.863,10.89646
61.022,12.26437,61.022,7.426786,61.022,5.609375,61.022,5.83234,61.022,10.87879
61.182,12.06609,61.182,7.508929,61.182,5.651042,61.182,5.864381,61.182,10.92424
61.342,12.3046,61.342,7.426786,61.342,5.596354,61.342,5.799553,61.342,10.92929
61.501,12.31322,61.501,7.432143,61.501,5.557292,61.501,5.771237,61.502,10.84343
61.661,12.03161,61.661,7.378572,61.661,5.606771,61.661,5.834575,61.661,10.85354
61.821,12.34483,61.821,7.303571,61.821,5.596354,61.821,5.774963,61.821,10.86869
61.981,12.16379,61.981,7.398214,61.981,5.710938,61.981,5.824143,61.981,10.75
62.14,12.17529,62.14,7.501786,62.14,5.71875,62.14,5.923994,62.14,10.7803
62.3,12.24425,62.3,7.442857,62.3,5.528646,62.3,5.806259,62.3,10.9697
62.46,12.14943,62.46,7.5375,62.46,5.6875,62.46,5.877794,62.46,10.80808
62.62,12.14655,62.62,7.423214,62.62,5.664062,62.62,5.847988,62.62,10.81061
62.779,12.17241,62.779,7.446429,62.779,5.541667,62.779,5.798808,62.779,10.87879
62.939,12.22701,62.939,7.396429,62.939,5.580729,62.939,5.862146,62.939,10.92677
63.099,12.17241,63.099,7.403572,63.099,5.6875,63.099,5.869597,63.099,10.73485
63.259,12.10057,63.259,7.505357,63.259,5.567708,63.259,5.777943,63.259,10.84848
63.418,12.1408,63.418,7.4375,63.418,5.609375,63.418,5.811475,63.418,11.0303
63.578,12.16954,63.578,7.532143,63.578,5.544271,63.578,5.83234,63.578,10.7702
63.738,12.14368,63.738,7.501786,63.738,5.627604,63.738,5.837556,63.738,10.70202
63.898,12.23851,63.898,7.5125,63.898,5.635417,63.898,5.820417,63.898,10.82071
64.057,12.21839,64.057,7.532143,64.057,5.710938,64.057,5.891207,64.057,10.89899
64.217,12.2069,64.217,7.567857,64.217,5.606771,64.217,5.866617,64.217,10.85606
64.377,12.31034,64.377,7.494643,64.377,5.643229,64.377,5.895678,64.377,10.88384
64.537,12.02299,64.537,7.376786,64.537,5.596354,64.537,5.909091,64.537,10.83081
64.696,12.18966,64.696,7.446429,64.696,5.744792,64.696,5.921013,64.696,10.8005
64.856,12.43678,64.856,7.516071,64.856,5.627604,64.856,5.811475,64.856,10.7904
65.016,12.30172,65.016,7.373214,65.016,5.682292,65.016,5.85991,65.016,10.87879
65.176,12.08046,65.176,7.564286,65.176,5.664062,65.176,5.876304,65.176,11.02778
65.335,12.12356,65.335,7.473214,65.335,5.635417,65.335,5.813711,65.335,10.76768
65.495,12.11494,65.495,7.448214,65.495,5.682292,65.495,5.849478,65.495,10.7702
65.655,12.22989,65.655,7.416071,65.655,5.533854,65.655,5.804024,65.655,10.91667
65.814,12.36494,65.814,7.503572,65.814,5.575521,65.814,5.842772,65.815,10.7803
65.974,12.20977,65.974,7.3625,65.974,5.713542,65.974,5.879285,65.974,11.09091
66.134,12.10057,66.134,7.560714,66.134,5.578125,66.134,5.877794,66.134,10.81313
66.294,12.11494,66.294,7.446429,66.294,5.601562,66.294,5.85693,66.294,10.79545
66.453,12.37069,66.453,7.451786,66.453,5.710938,66.453,5.918033,66.454,10.82576
66.613,12.0546,66.613,7.432143,66.613,5.614583,66.613,5.805514,66.613,10.77273
66.773,12.07471,66.773,7.503572,66.773,5.703125,66.773,5.874814,66.773,10.77525
66.933,12.31609,66.933,7.480357,66.933,5.697917,66.933,5.836811,66.933,10.76515
67.092,12.20402,67.092,7.396429,67.092,5.71875,67.092,5.899404,67.093,10.66667
67.252,12.08046,67.252,7.533928,67.252,5.609375,67.252,5.885246,67.252,10.90909
67.412,12.07184,67.412,7.355357,67.412,5.578125,67.412,5.783159,67.412,10.91919
67.572,12.25,67.572,7.553571,67.572,5.747396,67.572,5.906856,67.572,10.83081
67.731,12.33333,67.731,7.382143,67.731,5.625,67.731,5.888227,67.732,10.70455
67.891,12.07471,67.891,7.351786,67.891,5.763021,67.891,5.937407,67.891,10.76768
68.051,12.13793,68.051,7.467857,68.051,5.682292,68.051,5.949329,68.051,10.81061
68.211,12.1408,68.211,7.371428,68.211,5.640625,68.211,5.815947,68.211,10.82576
68.37,12.15805,68.37,7.544643,68.37,5.627604,68.37,5.845753,68.371,10.7601
68.53,12.02299,68.53,7.458929,68.53,5.648438,68.53,5.880775,68.53,10.93687
68.69,12.0977,68.69,7.471428,68.69,5.518229,68.69,5.848733,68.69,10.65657
68.85,12.13218,68.85,7.439286,68.85,5.695312,68.85,5.807004,68.85,10.73737
69.009,12.27874,69.009,7.4,69.009,5.710938,69.009,5.905365,69.009,10.87374
69.169,12.21264,69.169,7.451786,69.169,5.622396,69.169,5.819672,69.169,10.82323
69.329,12.15805,69.329,7.435714,69.329,5.690104,69.329,5.839791,69.329,10.81818
69.489,12.36207,69.489,7.523214,69.489,5.518229,69.489,5.854694,69.489,10.74242
69.648,12.38218,69.648,7.457143,69.648,5.817708,69.648,5.88003,69.648,10.81818
69.808,12.18391,69.808,7.417857,69.808,5.619792,69.808,5.795827,69.808,10.87374
69.968,12.08908,69.968,7.4,69.968,5.580729,69.968,5.852459,69.968,10.7096
70.128,12.17241,70.128,7.385714,70.128,5.700521,70.128,5.840537,70.128,10.8005
70.287,12.31322,70.287,7.410714,70.287,5.591146,70.287,5.885246,70.287,10.77273
70.447,12.26437,70.447,7.3875,70.447,5.598958,70.447,5.883756,70.447,10.73232
70.607,12.16667,70.607,7.501786,70.607,5.604167,70.607,5.78614,70.607,10.76768
70.767,12.13218,70.767,7.494643,70.767,5.596354,70.767,5.73696,70.767,10.79545
70.926,12.29598,70.926,7.516071,70.926,5.604167,70.926,5.845007,70.926,10.78788
71.086,12.29023,71.086,7.480357,71.086,5.6875,71.086,5.842027,71.086,10.68687
71.246,12.26437,71.246,7.45,71.246,5.677083,71.246,5.871088,71.246,10.74495
71.406,12.07184,71.406,7.4375,71.406,5.770833,71.406,5.913562,71.406,10.87121
71.565,12.34483,71.565,7.358929,71.565,5.611979,71.565,5.830104,71.565,10.81313
71.725,12.22126,71.725,7.45,71.725,5.575521,71.725,5.838301,71.725,10.92172
71.885,12.29885,71.885,7.532143,71.885,5.640625,71.885,5.813711,71.885,10.88636
72.045,12.20977,72.045,7.453571,72.045,5.578125,72.045,5.783159,72.045,10.65152
72.204,12.11782,72.204,7.439286,72.204,5.697917,72.204,5.88003,72.204,10.83081
72.364,12.18678,72.364,7.4125,72.364,5.585938,72.364,5.857675,72.364,10.86869
72.524,12.25862,72.524,7.430357,72.524,5.729167,72.524,5.891207,72.524,11.01768
72.683,12.16667,72.683,7.448214,72.683,5.643229,72.683,5.836811,72.684,10.7601
72.843,12.20977,72.843,7.507143,72.843,5.570312,72.843,5.798063,72.843,10.75758
73.003,12.25,73.003,7.480357,73.003,5.572917,73.003,5.804769,73.003,10.86869
73.163,12.31034,73.163,7.4375,73.163,5.705729,73.163,5.921759,73.163,10.73232
73.322,12.04598,73.322,7.475,73.322,5.648438,73.322,5.886736,73.323,10.81061
73.482,12.22701,73.482,7.457143,73.482,5.705729,73.482,5.88301,73.482,10.66919
73.642,12.22414,73.642,7.394643,73.642,5.59375,73.642,5.788375,73.642,10.83586
73.802,12.05747,73.802,7.535714,73.802,5.630208,73.802,5.841282,73.802,10.59343
73.961,12.12931,73.961,7.373214,73.961,5.638021,73.961,5.824888,73.962,10.7096
74.121,12.11207,74.121,7.498214,74.121,5.744792,74.121,5.862891,74.121,10.83586
74.281,12.16667,74.281,7.448214,74.281,5.809896,74.281,5.928465,74.281,10.77273
74.441,12.27299,74.441,7.423214,74.441,5.755208,74.441,5.888227,74.441,10.7904
74.6,12.18678,74.6,7.475,74.6,5.697917,74.6,5.90313,74.601,10.79545
74.76,12.20115,74.76,7.403572,74.76,5.625,74.76,5.813711,74.76,10.64394
74.92,12.22414,74.92,7.460714,74.92,5.734375,74.92,5.824143,74.92,10.86111
75.08,12.27874,75.08,7.426786,75.08,5.559896,75.08,5.809985,75.08,10.82576
75.239,12.32471,75.239,7.439286,75.239,5.648438,75.239,5.814456,75.24,10.91667
75.399,12.25575,75.399,7.394643,75.399,5.708333,75.399,5.853204,75.399,10.8005
75.559,12.08046,75.559,7.435714,75.559,5.742188,75.559,5.880775,75.559,10.82323
75.719,12.16379,75.719,7.4375,75.719,5.671875,75.719,5.83234,75.719,10.74495
75.878,12.08333,75.878,7.403572,75.878,5.546875,75.878,5.83085,75.878,10.67424
76.038,12.25287,76.038,7.408928,76.038,5.78125,76.038,5.871088,76.038,10.64899
76.198,12.18678,76.198,7.432143,76.198,5.559896,76.198,5.824888,76.198,10.83838
76.358,12.12069,76.358,7.483929,76.358,5.700521,76.358,5.870343,76.358,10.67929
76.517,12.37069,76.517,7.441072,76.517,5.664062,76.517,5.886736,76.517,10.92929
76.677,12.36494,76.677,7.482143,76.677,5.768229,76.677,5.844262,76.677,10.82071
76.837,12.16667,76.837,7.45,76.837,5.580729,76.837,5.797318,76.837,10.94697
76.997,12.22989,76.997,7.425,76.997,5.729167,76.997,5.906856,76.997,10.73232
77.156,12.27011,77.156,7.4375,77.156,5.622396,77.156,5.837556,77.156,10.58333
77.316,12.18391,77.316,7.448214,77.316,5.71875,77.316,5.886736,77.316,10.87374
77.476,12.24425,77.476,7.330357,77.476,5.716146,77.476,5.897169,77.476,10.85101
77.636,12.20115,77.636,7.5,77.636,5.744792,77.636,5.843517,77.636,10.73485
77.795,12.36207,77.795,7.457143,77.795,5.59375,77.795,5.846498,77.795,10.67929
77.955,12.42816,77.955,7.492857,77.955,5.658854,77.955,5.85544,77.955,10.75253
78.115,12.31322,78.115,7.383929,78.115,5.570312,78.115,5.848733,78.115,10.73232
78.275,12.27874,78.275,7.328571,78.275,5.661458,78.275,5.854694,78.275,10.7298
78.434,12.10345,78.434,7.453571,78.434,5.721354,78.434,5.85395,78.434,10.71465
78.594,12.20115,78.594,7.392857,78.594,5.651042,78.594,5.78614,78.594,10.78283
78.754,12.23563,78.754,7.480357,78.754,5.65625,78.754,5.78614,78.754,10.78283
78.914,12.28736,78.914,7.4625,78.914,5.690104,78.914,5.804024,78.914,10.66667
79.073,12.27586,79.073,7.367857,79.073,5.708333,79.073,5.83383,79.073,10.87121
79.233,12.3592,79.233,7.510714,79.233,5.619792,79.233,5.815947,79.233,10.72727
79.393,12.16667,79.393,7.426786,79.393,5.533854,79.393,5.802534,79.393,10.77778
79.552,12.08621,79.552,7.323214,79.552,5.776042,79.552,5.845007,79.553,10.71717
79.712,12.27874,79.712,7.371428,79.712,5.643229,79.712,5.888972,79.712,10.75253
79.872,12.42816,79.872,7.442857,79.872,5.674479,79.872,5.812966,79.872,10.7298
80.032,12.19828,80.032,7.278572,80.032,5.690104,80.032,5.829359,80.032,10.67929
80.191,12.1092,80.191,7.423214,80.191,5.669271,80.191,5.857675,80.192,10.89394
80.351,12.12069,80.351,7.3,80.351,5.658854,80.351,5.854694,80.351,10.74495
80.511,12.34483,80.511,7.3125,80.511,5.507812,80.511,5.787631,80.511,10.90909
80.671,12.31034,80.671,7.448214,80.671,5.653646,80.671,5.827124,80.671,10.7096
80.83,12.04023,80.83,7.4125,80.83,5.770833,80.83,5.880775,80.831,10.84091
80.99,12.15805,80.99,7.471428,80.99,5.669271,80.99,5.83085,80.99,10.82828
81.15,12.07184,81.15,7.364286,81.15,5.742188,81.15,5.884501,81.15,10.85354
81.31,12.3908,81.31,7.457143,81.31,5.549479,81.31,5.764531,81.31,10.62374
81.469,12.14943,81.469,7.398214,81.469,5.609375,81.469,5.80924,81.47,10.76263
81.629,12.20115,81.629,7.355357,81.629,5.630208,81.629,5.830104,81.629,10.88384
81.789,12.08621,81.789,7.314286,81.789,5.638021,81.789,5.890462,81.789,10.70202
81.949,12.33333,81.949,7.507143,81.949,5.708333,81.949,5.88301,81.949,10.86616
82.108,12.22989,82.108,7.491071,82.108,5.674479,82.108,5.843517,82.109,10.76263
82.268,12.16667,82.268,7.482143,82.268,5.6875,82.268,5.838301,82.268,10.85354
82.428,12.31897,82.428,7.430357,82.428,5.679688,82.428,5.827869,82.428,10.89899
82.588,12.2069,82.588,7.455357,82.588,5.723958,82.588,5.846498,82.588,10.80556
82.747,12.39655,82.747,7.530357,82.747,5.627604,82.747,5.842027,82.747,10.71465
82.907,12.23563,82.907,7.460714,82.907,5.625,82.907,5.840537,82.907,10.85606
83.067,12.28161,83.067,7.485714,83.067,5.648438,83.067,5.888227,83.067,11.06566
83.227,12.16379,83.227,7.448214,83.227,5.700521,83.227,5.836066,83.227,10.79798
83.386,12.33046,83.386,7.533928,83.386,5.591146,83.386,5.804024,83.386,10.75758
83.546,12.16954,83.546,7.453571,83.546,5.700521,83.546,5.826378,83.546,10.74242
83.706,12.36782,83.706,7.432143,83.706,5.71875,83.706,5.777943,83.706,10.85606
83.866,12.21264,83.866,7.553571,83.866,5.606771,83.866,5.815947,83.866,10.79545
84.025,11.97126,84.025,7.539286,84.025,5.726562,84.025,5.813711,84.025,10.85354
84.185,12.03448,84.185,7.366071,84.185,5.497396,84.185,5.824143,84.185,10.82323
84.345,12.17529,84.345,7.416071,84.345,5.479167,84.345,5.778688,84.345,10.77778
84.505,11.93678,84.505,7.496428,84.505,5.700521,84.505,5.834575,84.505,10.8005
84.664,12.03736,84.664,7.45,84.664,5.554688,84.664,5.794337,84.664,10.75253
84.824,11.91954,84.824,7.378572,84.824,5.622396,84.824,5.877049,84.824,10.87879
84.984,12.17241,84.984,7.426786,84.984,5.578125,84.984,5.782414,84.984,10.90152
85.144,12.18103,85.144,7.3125,85.144,5.643229,85.144,5.821908,85.144,10.78788
85.303,12.17241,85.303,7.382143,85.303,5.565104,85.303,5.782414,85.303,10.83838
85.463,12.28448,85.463,7.444643,85.463,5.684896,85.463,5.866617,85.463,10.77525
85.623,12.13506,85.623,7.4,85.623,5.674479,85.623,5.845753,85.623,10.87879
85.782,12.24425,85.782,7.483929,85.782,5.614583,85.782,5.842772,85.783,10.90404
85.942,12.06609,85.942,7.483929,85.942,5.802083,85.942,5.88301,85.942,10.76515
86.102,12.25,86.102,7.457143,86.102,5.731771,86.102,5.860656,86.102,11.00758
86.262,12.22126,86.262,7.471428,86.262,5.557292,86.262,5.818927,86.262,10.7803
86.421,12.1523,86.421,7.457143,86.421,5.682292,86.421,5.851714,86.422,10.83081
86.581,12.05172,86.581,7.410714,86.581,5.648438,86.581,5.795082,86.581,10.78788
86.741,12.24425,86.741,7.414286,86.741,5.690104,86.741,5.882265,86.741,10.81313
86.901,12.06609,86.901,7.423214,86.901,5.591146,86.901,5.856185,86.901,10.71717
87.06,12.24713,87.06,7.428571,87.06,5.643229,87.06,5.844262,87.061,10.86869
87.22,12.21839,87.22,7.360714,87.22,5.653646,87.22,5.857675,87.22,10.86111
87.38,12.25575,87.38,7.419643,87.38,5.643229,87.38,5.868107,87.38,10.98485
87.54,12.11782,87.54,7.482143,87.54,5.544271,87.54,5.766021,87.54,10.8005
87.699,12.25,87.699,7.532143,87.699,5.734375,87.699,5.795827,87.7,10.69192
87.859,12.34483,87.859,7.4125,87.859,5.484375,87.859,5.865127,87.859,10.80303
88.019,12.38793,88.019,7.380357,88.019,5.653646,88.019,5.808495,88.019,10.75505
88.179,12.27586,88.179,7.3875,88.179,5.544271,88.179,5.762295,88.179,10.7601
88.338,12.16667,88.338,7.460714,88.338,5.770833,88.338,5.795827,88.339,10.85606
88.498,12.21839,88.498,7.457143,88.498,5.575521,88.498,5.772727,88.498,10.79545
88.658,12.12931,88.658,7.407143,88.658,5.572917,88.658,5.804769,88.658,10.87626
88.818,12.26149,88.818,7.467857,88.818,5.619792,88.818,5.845753,88.818,10.91414
88.977,12.36782,88.977,7.442857,88.977,5.638021,88.977,5.806259,88.978,10.76263
89.137,12.06609,89.137,7.498214,89.137,5.692708,89.137,5.847988,89.137,10.85354
89.297,12.11782,89.297,7.3625,89.297,5.546875,89.297,5.778688,89.297,10.84343
89.457,12.21264,89.457,7.491071,89.457,5.653646,89.457,5.815201,89.457,10.76515
89.616,12.31034,89.616,7.408928,89.616,5.671875,89.616,5.792101,89.616,10.72222
89.776,12.26149,89.776,7.457143,89.776,5.705729,89.776,5.823398,89.776,10.78283
89.936,12.32471,89.936,7.367857,89.936,5.682292,89.936,5.863636,89.936,10.90404
90.096,12.09195,90.096,7.4625,90.096,5.653646,90.096,5.826378,90.096,10.65152
90.255,12.22701,90.255,7.357143,90.255,5.6875,90.255,5.894933,90.255,10.80556
90.415,12.2069,90.415,7.5125,90.415,5.549479,90.415,5.767511,90.415,10.81313
90.575,12.12069,90.575,7.430357,90.575,5.53125,90.575,5.760805,90.575,10.81313
90.735,12.37356,90.735,7.483929,90.735,5.684896,90.735,5.874069,90.735,10.77525
90.894,12.3477,90.894,7.396429,90.894,5.632812,90.894,5.856185,90.894,10.75253
91.054,12.10057,91.054,7.389286,91.054,5.575521,91.054,5.821908,91.054,10.73737
91.214,12.2931,91.214,7.578571,91.214,5.783854,91.214,5.864381,91.214,10.84596
91.374,12.07759,91.374,7.432143,91.374,5.570312,91.374,5.817437,91.374,10.75253
91.533,12.13506,91.533,7.392857,91.533,5.513021,91.533,5.809985,91.533,10.7702
91.693,12.04023,91.693,7.4,91.693,5.65625,91.693,5.836066,91.693,10.93687
91.853,12.06034,91.853,7.442857,91.853,5.598958,91.853,5.827869,91.853,10.74242
92.013,12.33908,92.013,7.435714,92.013,5.617188,92.013,5.818927,92.013,10.62879
92.172,12.18391,92.172,7.280357,92.172,5.703125,92.172,5.857675,92.172,10.49242
