[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean
527.634,26.7931,527.634,34.77857,527.634,27.57973,527.635,12.91667
527.794,26.6264,527.794,34.89107,527.794,27.54322,527.795,12.72727
527.954,26.6207,527.954,34.97679,527.954,27.47615,527.955,12.87121
528.113,26.6724,528.113,35.04464,528.113,27.73025,528.114,12.83333
528.273,26.6236,528.273,34.80357,528.273,27.55216,528.274,12.76515
528.433,26.7213,528.433,34.95536,528.433,27.49776,528.434,12.78535
528.593,26.6236,528.593,34.975,528.593,27.64382,528.594,12.65152
528.752,26.5661,528.752,34.85536,528.752,27.33234,528.753,12.76263
528.912,26.7328,528.912,34.84464,528.912,27.48212,528.913,12.86364
529.072,26.8477,529.072,34.82143,529.072,27.64754,529.073,12.82576
529.232,26.592,529.232,34.64464,529.232,27.54992,529.232,12.62879
529.391,26.7672,529.391,34.775,529.391,27.47318,529.392,12.66919
529.551,26.6092,529.551,34.64107,529.551,27.58793,529.552,12.89394
529.711,26.6236,529.711,34.72321,529.711,27.57824,529.712,12.81566
529.871,26.8448,529.871,34.62679,529.871,27.43666,529.871,12.7803
530.03,26.8879,530.03,34.64821,530.03,27.5611,530.031,13.08838
530.19,26.8247,530.19,34.77679,530.19,27.55812,530.191,12.7803
530.35,27.0374,530.35,34.73036,530.35,27.44113,530.351,12.70202
530.51,26.8477,530.51,34.64643,530.51,27.37332,530.51,12.74495
530.669,26.8937,530.669,34.41071,530.669,27.538,530.67,12.7904
530.829,26.6408,530.829,34.45714,530.829,27.58569,530.83,12.75758
530.989,27.0086,530.989,34.5875,530.989,27.44188,530.99,12.63384
531.149,26.7011,531.149,34.425,531.149,27.47318,531.149,12.77778
531.308,26.7471,531.308,34.55,531.308,27.55961,531.309,12.81313
531.468,26.8621,531.468,34.61607,531.468,27.53651,531.469,12.84091
531.628,26.6695,531.628,34.35179,531.628,27.41654,531.629,12.74242
531.788,26.8075,531.788,34.45,531.788,27.54545,531.788,12.7298
531.947,26.6897,531.947,34.59643,531.947,27.45827,531.948,12.91919
532.107,26.5948,532.107,34.32322,532.107,27.34873,532.108,12.64394
532.267,26.7299,532.267,34.61607,532.267,27.47168,532.268,12.76515
532.427,26.4655,532.427,34.65714,532.427,27.56185,532.427,12.81061
532.586,26.9339,532.586,34.58036,532.586,27.50373,532.587,12.7803
532.746,26.8161,532.746,34.41786,532.746,27.47914,532.747,12.69192
532.906,26.9626,532.906,34.53036,532.906,27.3532,532.907,12.93434
533.065,26.6466,533.065,34.70714,533.065,27.57899,533.066,12.86111
533.225,26.5747,533.225,34.61428,533.225,27.62221,533.226,12.85101
533.385,26.9253,533.385,34.475,533.385,27.56185,533.386,12.72475
533.545,26.7356,533.545,34.51607,533.545,27.3465,533.546,12.79293
533.704,26.8966,533.704,34.40179,533.704,27.46647,533.705,12.59848
533.864,26.8362,533.864,34.35179,533.864,27.54173,533.865,12.76768
534.024,26.7586,534.024,34.48393,534.024,27.45529,534.025,12.71465
534.184,26.727,534.184,34.2125,534.184,27.56632,534.185,12.98485
534.343,26.6006,534.343,34.55893,534.343,27.56557,534.344,12.81566
534.503,26.7241,534.503,34.54286,534.503,27.51863,534.504,12.84848
534.663,26.727,534.663,34.58571,534.663,27.47615,534.664,12.59848
534.823,26.8218,534.823,34.425,534.823,27.43815,534.824,12.88889
534.982,26.7443,534.982,34.59464,534.982,27.42399,534.983,12.58586
535.142,26.7787,535.142,34.39821,535.142,27.61922,535.143,12.86616
535.302,26.9569,535.302,34.41964,535.302,27.61475,535.303,12.75253
535.462,26.6753,535.462,34.55536,535.462,27.52012,535.463,12.90404
535.621,26.7299,535.621,34.65536,535.621,27.61475,535.622,12.69697
535.781,26.8161,535.781,34.99107,535.781,27.65574,535.782,12.44444
535.941,26.8103,535.941,34.63214,535.941,27.61997,535.942,12.74747
536.101,26.9167,536.101,34.50357,536.101,27.57154,536.102,12.72222
536.26,26.8448,536.26,34.76964,536.26,27.54992,536.261,12.74242
536.42,26.5431,536.42,34.60536,536.42,27.54769,536.421,12.72727
536.58,26.8103,536.58,34.83036,536.58,27.40089,536.581,12.67677
536.74,26.7098,536.74,34.78571,536.74,27.43741,536.74,12.68434
536.899,26.8046,536.899,34.73571,536.899,27.48286,536.9,12.55808
537.059,26.954,537.059,35.4375,537.059,27.40164,537.06,12.81818
537.219,26.7845,537.219,34.99821,537.219,27.59016,537.22,12.75
537.379,26.4971,537.379,35.17321,537.379,27.52161,537.379,12.81313
537.538,26.8736,537.538,35.09107,537.538,27.45902,537.539,12.89646
537.698,26.8506,537.698,34.89821,537.698,27.45455,537.699,12.80808
537.858,26.7098,537.858,34.88393,537.858,27.51118,537.859,12.86869
538.018,26.8362,538.018,34.85357,538.018,27.40685,538.018,12.84848
538.177,26.8362,538.177,34.93036,538.177,27.53651,538.178,12.80808
538.337,26.7299,538.337,34.86786,538.337,27.51788,538.338,13.0101
538.497,26.6695,538.497,35.10714,538.497,27.47019,538.498,12.77273
538.657,26.954,538.657,35.10179,538.657,27.42921,538.657,12.58838
538.816,26.9799,538.816,35.08393,538.816,27.49776,538.817,12.77778
538.976,26.8879,538.976,35.12143,538.976,27.47839,538.977,12.87374
539.136,26.5517,539.136,35.14464,539.136,27.48286,539.137,12.65657
539.296,26.7299,539.296,35.25893,539.296,27.42399,539.296,12.84091
539.455,26.6753,539.455,35.19822,539.455,27.52012,539.456,12.7197
539.615,26.773,539.615,35.04643,539.615,27.39046,539.616,12.79798
539.775,26.6925,539.775,35.16607,539.775,27.54247,539.776,12.75505
539.935,26.5776,539.935,35.43393,539.935,27.45008,539.935,12.64646
540.094,26.7644,540.094,35.08214,540.094,27.4687,540.095,12.77525
540.254,26.842,540.254,35.175,540.254,27.53949,540.255,12.62626
540.414,26.6408,540.414,35.18036,540.414,27.52012,540.415,12.74747
540.573,26.6293,540.573,34.96786,540.573,27.62966,540.574,12.7904
540.733,26.6523,540.733,35.3625,540.733,27.43145,540.734,12.70202
540.893,26.6034,540.893,35.15714,540.893,27.58569,540.894,12.69192
541.053,26.6954,541.053,35.12857,541.053,27.45678,541.054,12.96465
541.212,26.8448,541.212,35.15893,541.212,27.63264,541.213,12.64141
541.372,26.6351,541.372,35.20893,541.372,27.50224,541.373,12.68434
541.532,26.7184,541.532,35.24464,541.532,27.61028,541.533,12.57828
541.692,26.704,541.692,35.125,541.692,27.58867,541.693,12.7197
541.851,26.6983,541.851,34.95179,541.851,27.53428,541.852,12.70202
542.011,26.569,542.011,35.14286,542.011,27.52682,542.012,12.70202
542.171,26.796,542.171,34.85714,542.171,27.33308,542.172,12.60354
542.331,26.8707,542.331,34.77143,542.331,27.2921,542.332,12.61111
542.49,26.6983,542.49,34.90357,542.49,27.44262,542.491,12.75758
542.65,26.7644,542.65,34.74286,542.65,27.49255,542.651,12.66919
542.81,26.5489,542.81,35.01429,542.81,27.43741,542.811,12.69192
542.97,26.8621,542.97,35.11071,542.97,27.50224,542.971,12.84596
543.129,26.5115,543.129,35.28036,543.129,27.3994,543.13,12.61869
543.289,26.6293,543.289,35.04643,543.289,27.3845,543.29,12.7399
543.449,26.6437,543.449,34.93571,543.449,27.43666,543.45,12.76768
543.609,26.6264,543.609,35.04286,543.609,27.60283,543.609,12.7399
543.768,26.6322,543.768,34.94464,543.768,27.54247,543.769,12.86111
543.928,26.7845,543.928,34.93393,543.928,27.5842,543.929,12.89394
544.088,26.8506,544.088,34.99464,544.088,27.55961,544.089,12.5505
544.248,26.7759,544.248,34.88036,544.248,27.4769,544.248,12.85101
544.407,26.5489,544.407,34.80357,544.407,27.40462,544.408,12.89141
544.567,26.6753,544.567,34.98571,544.567,27.5544,544.568,12.93182
544.727,26.7586,544.727,35.00536,544.727,27.45827,544.728,12.71212
544.887,26.546,544.887,34.95357,544.887,27.38972,544.887,12.54293
545.046,26.25,545.046,34.42678,545.046,27.54992,545.047,12.80556
545.206,26.5144,545.206,34.5125,545.206,27.59315,545.207,12.6995
545.366,27.1264,545.366,34.825,545.366,27.62444,545.367,12.52778
545.526,27.7759,545.526,34.8875,545.526,27.52012,545.526,12.97475
545.685,27.931,545.685,34.85179,545.685,27.47541,545.686,12.55808
545.845,27.8764,545.845,34.725,545.845,27.54247,545.846,12.92929
546.005,27.8391,546.005,34.92143,546.005,27.46498,546.006,12.89646
546.164,27.7902,546.164,34.76786,546.164,27.55738,546.165,12.88889
546.324,27.6322,546.324,34.66964,546.324,27.60283,546.325,13.00758
546.484,27.7213,546.484,35.19464,546.484,27.59091,546.485,12.79798
546.644,27.5316,546.644,34.86607,546.644,27.62519,546.645,12.85859
546.803,27.4339,546.803,34.80357,546.803,27.47988,546.804,12.75758
546.963,27.5259,546.963,34.70357,546.963,27.52608,546.964,12.67929
547.123,27.4655,547.123,34.67857,547.123,27.43294,547.124,12.63384
547.283,27.5575,547.283,34.38214,547.283,27.65499,547.284,12.7399
547.442,27.1782,547.442,34.36071,547.442,27.50075,547.443,12.70707
547.602,27.3305,547.602,34.57857,547.602,27.56706,547.603,12.63131
547.762,27.0575,547.762,34.6125,547.762,27.43219,547.763,12.88889
547.922,27.2098,547.922,34.49643,547.922,27.39642,547.923,12.72475
548.081,27.4224,548.081,34.68036,548.081,27.33905,548.082,12.8005
548.241,27.046,548.241,34.51429,548.241,27.51937,548.242,12.63384
548.401,27.2385,548.401,34.37143,548.401,27.35469,548.402,12.67172
548.561,27.0632,548.561,34.51072,548.561,27.52757,548.562,12.7197
548.72,27.1954,548.72,34.54107,548.72,27.43443,548.721,12.86869
548.88,26.842,548.88,34.54464,548.88,27.51863,548.881,12.76263
549.04,26.9713,549.04,34.56964,549.04,27.5149,549.041,12.81313
549.2,27.1609,549.2,34.6125,549.2,27.4538,549.201,12.8005
549.359,27.2011,549.359,34.86964,549.359,27.52981,549.36,12.7601
549.519,27.0948,549.519,34.79286,549.519,27.54322,549.52,12.79293
549.679,26.8563,549.679,34.625,549.679,27.49925,549.68,12.79545
549.839,27.092,549.839,34.78571,549.839,27.53279,549.839,12.60859
549.998,26.9454,549.998,34.84643,549.998,27.49702,549.999,12.77778
550.158,27.2126,550.158,34.41964,550.158,27.57228,550.159,12.84343
550.318,27.1034,550.318,34.7125,550.318,27.47168,550.319,12.96717
550.478,27.3132,550.478,34.78214,550.478,27.52385,550.478,12.64646
550.637,26.9167,550.637,34.79464,550.637,27.59687,550.638,12.72475
550.797,27.2213,550.797,34.85357,550.797,27.55142,550.798,12.73232
550.957,26.9023,550.957,34.71071,550.957,27.34724,550.958,12.80303
551.117,27.1437,551.117,34.55,551.117,27.56632,551.117,12.86111
551.276,27.1724,551.276,34.53571,551.276,27.5149,551.277,12.82071
551.436,27.1523,551.436,34.63036,551.436,27.54471,551.437,12.76768
551.596,27.2816,551.596,35.00179,551.596,27.63338,551.597,12.72475
551.756,27.1293,551.756,34.425,551.756,27.45529,551.756,12.90657
551.915,27.2241,551.915,34.55536,551.915,27.53204,551.916,12.7904
552.075,27.296,552.075,34.66071,552.075,27.51863,552.076,12.62374
552.235,27.0345,552.235,34.60714,552.235,27.56706,552.236,12.72475
552.395,26.7787,552.395,34.42857,552.395,27.60954,552.395,12.99747
552.554,27.0747,552.554,34.38214,552.554,27.46498,552.555,12.75253
552.714,26.9655,552.714,34.60536,552.714,27.57601,552.715,12.83586
552.874,27.1351,552.874,34.49821,552.874,27.56781,552.875,12.67677
553.034,27.2011,553.034,34.71964,553.034,27.48212,553.034,12.83586
553.193,27.3046,553.193,34.425,553.193,27.5611,553.194,12.74495
553.353,26.8822,553.353,34.64821,553.353,27.42698,553.354,13.0303
553.513,26.8506,553.513,34.98036,553.513,27.4456,553.514,12.6995
553.672,26.8793,553.672,34.72857,553.672,27.60656,553.673,12.70707
553.832,27.1408,553.832,34.72143,553.832,27.42474,553.833,12.75505
553.992,26.9971,553.992,34.89286,553.992,27.51416,553.993,12.7096
554.152,27.2299,554.152,34.76607,554.152,27.50149,554.153,12.81566
554.311,26.9195,554.311,34.72857,554.311,27.46125,554.312,12.63131
554.471,26.6236,554.471,34.89286,554.471,27.53726,554.472,12.87121
554.631,26.7615,554.631,35.03214,554.631,27.43815,554.632,12.85859
554.791,26.7385,554.791,35.17321,554.791,27.45902,554.792,12.81313
554.95,26.8448,554.95,34.88572,554.95,27.5611,554.951,12.61111
555.11,26.9195,555.11,35.29821,555.11,27.53279,555.111,12.76263
555.27,26.8649,555.27,35.04643,555.27,27.4158,555.271,12.85101
555.43,27.0718,555.43,34.79464,555.43,27.55216,555.431,12.89141
555.589,26.8592,555.589,34.94107,555.589,27.45976,555.59,12.68182
555.749,27.0201,555.749,34.76072,555.749,27.42846,555.75,13.0202
555.909,26.8966,555.909,35.04107,555.909,27.71535,555.91,12.9798
556.069,26.9282,556.069,34.69822,556.069,27.55589,556.07,12.82576
556.228,26.8937,556.228,35.15893,556.228,27.39717,556.229,12.71465
556.388,27.0144,556.388,35.07679,556.388,27.45455,556.389,12.73737
556.548,26.8592,556.548,35.23036,556.548,27.44113,556.549,12.7096
556.708,26.9253,556.708,34.98928,556.708,27.54471,556.708,12.7904
556.867,26.842,556.867,34.80178,556.867,27.45305,556.868,12.64899
557.027,26.8046,557.027,34.97143,557.027,27.47541,557.028,12.87879
557.187,27.1149,557.187,34.96786,557.187,27.73696,557.188,12.83586
557.347,26.7845,557.347,35.09643,557.347,27.5611,557.347,12.89394
557.506,26.8305,557.506,34.96786,557.506,27.60507,557.507,12.75253
557.666,26.908,557.666,34.91429,557.666,27.57079,557.667,12.91162
557.826,26.7759,557.826,34.77143,557.826,27.57452,557.827,12.70202
557.986,26.5287,557.986,34.58393,557.986,27.72131,557.986,12.62374
558.145,26.6207,558.145,34.70357,558.145,27.49627,558.146,12.71465
558.305,26.8362,558.305,34.76786,558.305,27.60283,558.306,12.8005
558.465,26.6782,558.465,34.93036,558.465,27.70417,558.466,12.90152
558.625,26.6983,558.625,34.82857,558.625,27.53204,558.625,12.82323
558.784,26.7443,558.784,34.96964,558.784,27.54769,558.785,12.64899
558.944,26.9253,558.944,34.8875,558.944,27.59016,558.945,12.76515
559.104,26.8075,559.104,34.94822,559.104,27.64978,559.105,12.83333
559.263,26.5776,559.263,34.82143,559.263,27.67288,559.264,12.78788
559.423,27.2011,559.423,34.98928,559.423,27.51118,559.424,12.70707
559.583,27.1092,559.583,34.58929,559.583,27.55142,559.584,12.76263
559.743,26.9914,559.743,34.61964,559.743,27.46051,559.744,12.80303
559.902,27.069,559.902,34.7375,559.902,27.62742,559.903,12.7197
560.062,26.6379,560.062,34.4625,560.062,27.63711,560.063,12.84848
560.222,26.7816,560.222,34.82679,560.222,27.71684,560.223,12.89899
560.382,26.9425,560.382,34.5625,560.382,27.49925,560.383,12.62374
560.541,26.8075,560.541,34.80178,560.541,27.67288,560.542,12.85606
560.701,26.6466,560.701,34.72857,560.701,27.57675,560.702,12.94444
560.861,26.5632,560.861,34.94822,560.861,27.56259,560.862,12.67929
561.021,26.7155,561.021,34.7375,561.021,27.76453,561.022,12.92677
561.18,26.4914,561.18,35.11428,561.18,27.74814,561.181,12.82828
561.34,26.8218,561.34,35.05536,561.34,27.77347,561.341,12.71212
561.5,26.9023,561.5,34.75357,561.5,27.69747,561.501,12.66667
561.66,26.9224,561.66,35.15893,561.66,27.68331,561.661,12.79545
561.819,26.6063,561.819,35.22679,561.819,27.75484,561.82,12.89141
561.979,26.5833,561.979,35.05893,561.979,27.79136,561.98,12.73737
562.139,26.7615,562.139,34.91071,562.139,27.67288,562.14,12.85354
562.299,26.8678,562.299,34.81071,562.299,27.71461,562.3,12.81818
562.458,26.9253,562.458,34.81071,562.458,27.87034,562.459,12.65404
562.618,26.954,562.618,35.13214,562.618,27.77496,562.619,12.83333
562.778,26.8678,562.778,35.11607,562.778,27.77124,562.779,12.7399
562.938,26.8218,562.938,35.14464,562.938,27.8994,562.939,12.77778
563.097,26.6897,563.097,35.05714,563.097,27.81073,563.098,12.84596
563.257,26.8879,563.257,34.77857,563.257,27.80477,563.258,12.8005
563.417,26.8075,563.417,34.98036,563.417,27.83979,563.418,12.94697
563.577,27.0316,563.577,34.8875,563.577,27.81744,563.578,12.73485
563.736,26.7443,563.736,35.04464,563.736,27.83458,563.737,12.89394
563.896,26.8391,563.896,34.9375,563.896,27.77422,563.897,12.67172
564.056,26.6839,564.056,34.8,564.056,27.83308,564.057,12.86111
564.216,26.6063,564.216,35.01072,564.216,27.89717,564.216,12.69192
564.375,26.4626,564.375,35.25536,564.375,27.76975,564.376,12.90404
564.535,26.7557,564.535,35.15,564.535,27.92846,564.536,12.8005
564.695,26.4167,564.695,35.05357,564.695,27.83458,564.696,12.83081
564.855,26.9626,564.855,35.20357,564.855,27.82936,564.855,12.64899
565.014,26.819,565.014,35.25536,565.014,27.71162,565.015,12.65657
565.174,26.6034,565.174,34.83036,565.174,27.74665,565.175,12.72727
565.334,26.8908,565.334,35.26429,565.334,27.6766,565.335,12.82576
565.494,26.8822,565.494,35.21607,565.494,27.68927,565.494,12.65152
565.653,26.6236,565.653,35.13572,565.653,27.91729,565.654,12.9697
565.813,26.4684,565.813,35.15714,565.813,27.60656,565.814,12.83333
565.973,26.954,565.973,35.14464,565.973,27.70566,565.974,12.81061
566.133,26.8937,566.133,35.24464,566.133,27.69225,566.133,12.77778
566.292,26.773,566.292,35.2875,566.292,27.68554,566.293,12.74495
566.452,26.8994,566.452,34.90536,566.452,27.84426,566.453,12.66667
566.612,26.6006,566.612,35.21964,566.612,27.73323,566.613,12.90152
566.771,26.6983,566.771,35.18036,566.771,27.73398,566.772,12.77525
566.931,26.546,566.931,34.95357,566.931,27.81148,566.932,12.74242
567.091,26.5374,567.091,34.94822,567.091,27.76975,567.092,12.72475
567.251,26.8161,567.251,34.98214,567.251,27.84575,567.252,12.86616
567.41,26.7011,567.41,35.3625,567.41,27.77571,567.411,12.82828
567.57,26.6667,567.57,35.00714,567.57,27.70864,567.571,12.70455
567.73,26.8132,567.73,35.59821,567.73,27.80775,567.731,12.8005
567.89,26.7414,567.89,35.55714,567.89,27.72429,567.891,12.86616
568.049,26.6667,568.049,35.63572,568.049,27.67213,568.05,12.93687
568.209,26.5603,568.209,35.6,568.209,27.72653,568.21,12.85101
568.369,26.8966,568.369,35.66429,568.369,27.65127,568.37,12.81313
568.529,26.6954,568.529,35.03929,568.529,27.74739,568.53,12.92424
568.688,26.7759,568.688,35.39286,568.688,27.72951,568.689,12.67172
568.848,26.9511,568.848,35.24107,568.848,27.82265,568.849,12.77778
569.008,26.4109,569.008,35.15536,569.008,27.61997,569.009,12.66414
569.168,26.7356,569.168,35.15357,569.168,27.71982,569.169,12.7702
569.327,27.0086,569.327,35.09107,569.327,27.7772,569.328,12.85606
569.487,26.7557,569.487,35.29821,569.487,27.70864,569.488,12.88889
569.647,26.704,569.647,35.28393,569.647,27.68852,569.648,12.67929
569.807,26.6638,569.807,35.31429,569.807,27.61997,569.807,12.81061
569.966,26.8132,569.966,35.03929,569.966,27.73025,569.967,12.79293
570.126,26.8966,570.126,34.97321,570.126,27.70343,570.127,12.92929
570.286,26.5891,570.286,34.97321,570.286,27.60283,570.287,12.91919
570.446,26.7787,570.446,34.86964,570.446,27.61773,570.446,12.82323
570.605,26.5747,570.605,35.06607,570.605,27.73323,570.606,12.75
570.765,26.8994,570.765,35.12321,570.765,27.64009,570.766,12.79798
570.925,26.8793,570.925,35.05357,570.925,27.60656,570.926,12.79545
571.085,26.8707,571.085,34.92857,571.085,27.72951,571.085,12.88636
571.244,26.7213,571.244,35.17143,571.244,27.68852,571.245,12.87374
571.404,26.7471,571.404,35.35,571.404,27.71312,571.405,12.7601
571.564,26.8333,571.564,34.98928,571.564,27.67884,571.565,12.77273
571.724,26.7816,571.724,35.23214,571.724,27.68703,571.724,12.7197
571.883,26.8161,571.883,35.20714,571.883,27.6155,571.884,12.66919
572.043,26.7385,572.043,35.25714,572.043,27.61848,572.044,12.71212
572.203,27.0546,572.203,35.225,572.203,27.56483,572.204,12.7197
572.363,26.8851,572.363,35.09464,572.363,27.65276,572.363,12.67677
572.522,26.6782,572.522,35.11786,572.522,27.59836,572.523,12.99242
572.682,26.4598,572.682,34.96964,572.682,27.80924,572.683,13.10354
572.842,26.5718,572.842,34.99643,572.842,27.67884,572.843,12.71212
573.001,26.5374,573.001,34.94464,573.001,27.73919,573.002,12.82323
573.161,26.5948,573.161,34.88036,573.161,27.76528,573.162,12.7096
573.321,26.6925,573.321,34.92321,573.321,27.83979,573.322,12.7399
573.481,26.8132,573.481,35.15,573.481,27.9918,573.482,12.96717
573.64,26.7011,573.64,35.05536,573.64,27.97243,573.641,12.56566
573.8,26.5718,573.8,34.87143,573.8,27.82638,573.801,12.7904
573.96,26.6408,573.96,34.9875,573.96,27.99553,573.961,12.86364
574.12,26.6236,574.12,35.05,574.12,27.96647,574.121,12.95202
574.279,26.7529,574.279,35.15,574.279,27.97392,574.28,12.80808
