[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean,[sec],Mean
253.673,6.90283,253.673,6.84,253.673,7.61742,253.673,17.41111,253.673,6.35179
253.833,7.23482,253.833,6.81,253.833,7.59659,253.833,17.5,253.833,6.32143
253.993,6.97166,253.993,7,253.993,7.53409,253.993,17.39074,253.993,6.25
254.153,7.19028,254.153,7.012,254.153,7.56439,254.153,17.56482,254.153,6.15179
254.312,6.8502,254.312,6.962,254.312,7.57008,254.312,17.17407,254.312,6.33214
254.472,7.04049,254.472,7,254.472,7.50379,254.472,17.17963,254.472,6.27321
254.632,7.25101,254.632,6.89,254.632,7.65341,254.632,17.31852,254.632,6.26607
254.792,7.15789,254.792,6.998,254.791,7.68561,254.791,17.42222,254.791,6.20357
254.951,7.02429,254.951,6.94,254.951,7.61174,254.951,17.23704,254.951,6.2375
255.111,7.09312,255.111,6.898,255.111,7.57386,255.111,17.30185,255.111,6.33929
255.271,7.23887,255.271,6.872,255.271,7.57386,255.271,17.23148,255.271,6.25357
255.431,7.18219,255.43,6.862,255.43,7.61742,255.43,17.28333,255.43,6.41071
255.59,7.20648,255.59,6.796,255.59,7.80114,255.59,17.22778,255.59,6.20357
255.75,7.1336,255.75,6.872,255.75,7.62689,255.75,17.46296,255.75,6.325
255.91,7.24292,255.91,6.868,255.91,7.54356,255.91,17.41481,255.91,6.17857
256.07,7.21053,256.069,6.866,256.069,7.57197,256.069,17.22778,256.069,6.28214
256.229,7.15385,256.229,6.854,256.229,7.68561,256.229,17.28148,256.229,6.27321
256.389,7.09717,256.389,6.82,256.389,7.5928,256.389,17.22222,256.389,6.32679
256.549,7.15385,256.549,6.982,256.549,7.64394,256.549,17.28704,256.549,6.28036
256.709,7.18623,256.708,6.712,256.708,7.57197,256.708,17.22407,256.708,6.15179
256.868,7.09717,256.868,6.792,256.868,7.59848,256.868,17.36667,256.868,6.27679
257.028,6.95547,257.028,6.892,257.028,7.58902,257.028,17.42593,257.028,6.17321
257.188,7.11336,257.188,6.808,257.188,7.5947,257.188,17.26481,257.188,6.23393
257.348,7.1498,257.347,6.92,257.347,7.57197,257.347,17.29815,257.347,6.20893
257.507,7.05668,257.507,6.888,257.507,7.55682,257.507,17.17593,257.507,6.31786
257.667,7.11741,257.667,6.856,257.667,7.59659,257.667,17.3037,257.667,6.15
257.827,7.0081,257.827,6.952,257.827,7.49811,257.827,17.32778,257.827,6.17679
257.987,7.19838,257.986,6.81,257.986,7.56629,257.986,17.33889,257.986,6.23393
258.146,7.24292,258.146,6.766,258.146,7.48485,258.146,17.08333,258.146,6.18036
258.306,7.11336,258.306,6.904,258.306,7.62121,258.306,17.29815,258.306,6.24286
258.466,7.08097,258.466,6.866,258.466,7.60227,258.466,17.26481,258.466,6.20357
258.626,7.31984,258.625,6.81,258.625,7.38068,258.625,17.30185,258.625,6.15536
258.785,7.37247,258.785,6.838,258.785,7.64015,258.785,17.03148,258.785,6.19643
258.945,7.08502,258.945,6.894,258.945,7.48485,258.945,17.20926,258.945,6.14821
259.105,6.99595,259.105,6.768,259.105,7.50947,259.105,16.84074,259.105,6.32321
259.265,7.06073,259.264,6.958,259.264,7.4375,259.264,17.27963,259.264,6.11429
259.424,7.31174,259.424,6.86,259.424,7.43939,259.424,17.04074,259.424,6.15179
259.584,7.16194,259.584,6.73,259.584,7.56439,259.584,17.15185,259.584,6.14286
259.744,7.05263,259.744,6.84,259.744,7.51515,259.744,17.22407,259.744,6.04821
259.904,7.08502,259.903,6.792,259.903,7.61174,259.903,17.21296,259.903,6.08393
260.063,7.18623,260.063,6.824,260.063,7.50947,260.063,17.05556,260.063,6.1375
260.223,7.15789,260.223,6.822,260.223,7.55682,260.223,17.16111,260.223,6.14464
260.383,7.04049,260.383,6.762,260.383,7.45644,260.383,17.25556,260.383,6.10536
260.542,7.1417,260.542,6.736,260.542,7.52652,260.542,17.33333,260.542,6.12143
260.702,7.01215,260.702,6.792,260.702,7.54356,260.702,17.20926,260.702,6.13036
260.862,7.07287,260.862,6.76,260.862,7.42992,260.862,17.20926,260.862,6.19643
261.022,7.1336,261.022,6.896,261.021,7.45455,261.021,17.03889,261.021,6.18214
261.181,7.11336,261.181,6.722,261.181,7.53788,261.181,17.08889,261.181,6.15893
261.341,7.11741,261.341,6.748,261.341,7.4678,261.341,17.22593,261.341,6.09464
261.501,7.09312,261.501,6.76,261.501,7.61174,261.501,17.10741,261.501,6.16607
261.661,7.11741,261.66,6.748,261.66,7.45644,261.66,17.0037,261.66,5.98393
261.82,7.23887,261.82,6.698,261.82,7.39015,261.82,17.07037,261.82,6.22679
261.98,7.16194,261.98,6.814,261.98,7.43939,261.98,17.09815,261.98,6.16964
262.14,7.17409,262.14,6.852,262.14,7.48485,262.14,17.19444,262.14,6.1375
262.3,7.23482,262.299,6.872,262.299,7.46402,262.299,17.15741,262.299,6.11071
262.459,7.17814,262.459,6.744,262.459,7.47727,262.459,17.00185,262.459,6.10893
262.619,6.89474,262.619,6.814,262.619,7.51705,262.619,17.07222,262.619,6.07857
262.779,7.05668,262.779,6.75,262.779,7.50379,262.779,17.18148,262.779,6.05893
262.939,7.09717,262.938,6.778,262.938,7.46023,262.938,16.97778,262.938,5.98393
263.098,7.26316,263.098,6.802,263.098,7.52273,263.098,17.05185,263.098,6.11071
263.258,6.92713,263.258,6.802,263.258,7.53977,263.258,17.01852,263.258,6.03036
263.418,7.03644,263.418,6.786,263.418,7.48295,263.418,17.18704,263.418,6.06786
263.578,7.41296,263.577,6.744,263.577,7.52273,263.577,17.17407,263.577,6.03929
263.737,7.0081,263.737,6.768,263.737,7.47727,263.737,17.16296,263.737,6.08214
263.897,7.11741,263.897,6.716,263.897,7.60985,263.897,16.98889,263.897,6.05893
264.057,7.06073,264.057,6.784,264.057,7.5,264.057,17.04259,264.057,5.99643
264.217,7.17409,264.216,6.788,264.216,7.64773,264.216,17.16667,264.216,6.05893
264.376,7.12551,264.376,6.806,264.376,7.39583,264.376,17.06852,264.376,6.0125
264.536,7.1498,264.536,6.75,264.536,7.46212,264.536,17.06852,264.536,6.13214
264.696,7.17004,264.696,6.852,264.696,7.47727,264.696,17.16667,264.696,6.08393
264.856,7.33198,264.855,6.824,264.855,7.49432,264.855,16.9463,264.855,6.04286
265.015,7.10931,265.015,6.756,265.015,7.45833,265.015,17.14444,265.015,6.13036
265.175,6.91498,265.175,6.868,265.175,7.51136,265.175,17.15,265.175,6.10179
265.335,7.11336,265.335,6.766,265.335,7.52652,265.335,17.04815,265.335,5.99821
265.495,7.14575,265.494,6.726,265.494,7.44508,265.494,16.97407,265.494,6.01429
265.654,7.16194,265.654,6.732,265.654,7.38826,265.654,17.11111,265.654,6.01786
265.814,7.04049,265.814,6.724,265.814,7.46591,265.814,17.03704,265.814,6.0125
265.974,7.12146,265.974,6.672,265.974,7.36553,265.974,17.20741,265.974,6.04464
266.134,7.12955,266.133,6.848,266.133,7.47727,266.133,17.0037,266.133,6.18929
266.293,7.12955,266.293,6.73,266.293,7.44508,266.293,17.06296,266.293,6.01786
266.453,7.19838,266.453,6.724,266.453,7.38636,266.453,17.06667,266.453,6.08393
266.613,7.02834,266.613,6.842,266.613,7.39583,266.613,17.23148,266.613,6.05893
266.772,7.19028,266.772,6.738,266.772,7.44697,266.772,16.91667,266.772,6.10536
266.932,7.03239,266.932,6.688,266.932,7.47917,266.932,16.86667,266.932,6.05714
267.092,7.07692,267.092,6.762,267.092,7.33712,267.092,16.96296,267.092,6.01964
267.252,7.11336,267.252,6.722,267.251,7.26515,267.251,17.06852,267.251,6.10714
267.411,7.13765,267.411,6.698,267.411,7.37689,267.411,17.17963,267.411,6.02143
267.571,7.05263,267.571,6.738,267.571,7.42614,267.571,17,267.571,6.03929
267.731,7.10931,267.731,6.794,267.731,7.39773,267.731,17.14444,267.731,6.01071
267.891,6.97976,267.891,6.634,267.89,7.4697,267.89,17.10185,267.89,6.06071
268.05,7.1417,268.05,6.8,268.05,7.38636,268.05,17.15741,268.05,6.06071
268.21,7.06073,268.21,6.858,268.21,7.38258,268.21,16.87593,268.21,6.09107
268.37,6.91498,268.37,6.818,268.37,7.43182,268.37,17.10926,268.37,6.06964
268.53,7.1417,268.529,6.808,268.529,7.3428,268.529,17.0963,268.529,6.06607
268.689,7.09717,268.689,6.734,268.689,7.4697,268.689,16.98519,268.689,6.02679
268.849,7.05263,268.849,6.71,268.849,7.2178,268.849,17.14259,268.849,6.075
269.009,7.08502,269.009,6.612,269.009,7.34091,269.009,16.95926,269.009,5.9875
269.169,7.18219,269.168,6.7,269.168,7.45265,269.168,17.14259,269.168,6.03214
269.328,7.08097,269.328,6.674,269.328,7.38636,269.328,17.02778,269.328,6.11607
269.488,6.91093,269.488,6.676,269.488,7.39962,269.488,17.10741,269.488,6.06607
269.648,7.24292,269.648,6.736,269.648,7.43371,269.648,17.05556,269.648,5.89643
269.808,7.10526,269.807,6.736,269.807,7.36932,269.807,17.09074,269.807,6.0625
269.967,7.03239,269.967,6.732,269.967,7.35606,269.967,16.83333,269.967,6.07321
270.127,7.25101,270.127,6.75,270.127,7.375,270.127,17.1037,270.127,6.075
270.287,7.01619,270.287,6.812,270.287,7.45644,270.287,16.91667,270.287,5.94643
270.447,7.23482,270.446,6.846,270.446,7.58333,270.446,16.96296,270.446,5.94821
270.606,7.03644,270.606,6.774,270.606,7.44886,270.606,17.07778,270.606,6.00714
270.766,7.0081,270.766,6.866,270.766,7.33333,270.766,17.00926,270.766,5.96607
270.926,7.14575,270.926,6.794,270.926,7.42992,270.926,17.07963,270.926,5.97321
271.086,7.06073,271.085,6.668,271.085,7.44129,271.085,16.81296,271.085,5.99464
271.245,7.21457,271.245,6.87,271.245,7.31629,271.245,16.86296,271.245,6.07679
271.405,7.23887,271.405,6.67,271.405,7.34848,271.405,17.09259,271.405,5.91964
271.565,7.25101,271.565,6.75,271.565,7.375,271.565,17.04074,271.565,6.10179
271.725,7.31579,271.724,6.696,271.724,7.44318,271.724,16.83519,271.724,5.99464
271.884,7.30769,271.884,6.766,271.884,7.51705,271.884,16.97778,271.884,5.98036
272.044,7.1417,272.044,6.766,272.044,7.4375,272.044,17.03148,272.044,5.90357
272.204,7.21053,272.204,6.742,272.204,7.35606,272.204,16.91667,272.204,6.0125
272.364,7.40891,272.363,6.698,272.363,7.36174,272.363,17.05741,272.363,6.0125
272.523,7.42915,272.523,6.704,272.523,7.20076,272.523,16.96111,272.523,5.88571
272.683,7.66802,272.683,6.72,272.683,7.41477,272.683,16.83148,272.683,6.04643
272.843,7.62753,272.843,6.66,272.843,7.42424,272.843,16.96111,272.843,6.03214
273.003,7.53846,273.002,6.802,273.002,7.26705,273.002,16.97593,273.002,6.05714
273.162,7.40486,273.162,6.778,273.162,7.4053,273.162,16.91296,273.162,5.95536
273.322,7.41296,273.322,6.708,273.322,7.4072,273.322,16.95,273.322,5.94643
273.482,7.74089,273.482,6.702,273.482,7.31629,273.482,16.8963,273.482,6.02857
273.641,7.48988,273.641,6.64,273.641,7.35985,273.641,16.99444,273.641,5.97679
273.801,7.70445,273.801,6.586,273.801,7.40341,273.801,17.01667,273.801,5.89286
273.961,7.76923,273.961,6.638,273.961,7.31818,273.961,17.10185,273.961,5.99643
274.121,7.61538,274.121,6.834,274.12,7.32197,274.12,16.95185,274.12,5.98036
274.28,7.57895,274.28,6.776,274.28,7.38636,274.28,17.03518,274.28,5.9125
274.44,7.63158,274.44,6.664,274.44,7.29924,274.44,17.01296,274.44,5.90179
274.6,7.57085,274.6,6.774,274.6,7.32765,274.6,17.10185,274.6,5.97857
274.76,7.52632,274.759,6.726,274.759,7.50568,274.759,16.87963,274.759,5.95
274.919,7.54656,274.919,6.706,274.919,7.35985,274.919,16.88148,274.919,5.96964
275.079,7.51417,275.079,6.674,275.079,7.3428,275.079,17.07222,275.079,5.97679
275.239,7.78138,275.239,6.666,275.239,7.27652,275.239,17.00556,275.239,5.91071
275.399,7.82591,275.398,6.712,275.398,7.16477,275.398,16.81482,275.398,5.93214
275.558,7.5668,275.558,6.632,275.558,7.30114,275.558,16.85741,275.558,5.92857
275.718,7.65992,275.718,6.704,275.718,7.3428,275.718,17.02593,275.718,5.875
275.878,7.63158,275.878,6.564,275.878,7.35038,275.878,16.84259,275.878,5.86071
276.038,7.55061,276.037,6.77,276.037,7.35038,276.037,16.86296,276.037,5.98393
276.197,7.63563,276.197,6.714,276.197,7.29356,276.197,16.95741,276.197,5.93571
276.357,7.57085,276.357,6.698,276.357,7.20265,276.357,16.85741,276.357,5.90714
276.517,7.5668,276.517,6.798,276.517,7.32576,276.517,16.88889,276.517,6.0375
276.677,7.48988,276.676,6.67,276.676,7.38068,276.676,16.83704,276.676,5.96786
276.836,7.65992,276.836,6.736,276.836,7.36742,276.836,17.07037,276.836,5.9875
276.996,7.72065,276.996,6.76,276.996,7.29924,276.996,16.9963,276.996,5.92143
277.156,7.63158,277.156,6.64,277.156,7.44129,277.156,17.05926,277.156,6.02857
277.316,7.75304,277.315,6.55,277.315,7.32765,277.315,16.76667,277.315,5.78571
277.475,7.65992,277.475,6.514,277.475,7.31629,277.475,16.86667,277.475,5.90893
277.635,7.55466,277.635,6.704,277.635,7.31818,277.635,16.88519,277.635,5.90536
277.795,7.73684,277.795,6.73,277.795,7.38826,277.795,16.83519,277.795,5.97143
277.955,7.66802,277.954,6.576,277.954,7.38068,277.954,16.9537,277.954,5.91964
278.114,7.60324,278.114,6.824,278.114,7.41288,278.114,16.95,278.114,5.87679
278.274,7.50202,278.274,6.694,278.274,7.33333,278.274,16.93518,278.274,5.97857
278.434,7.54656,278.434,6.742,278.434,7.37311,278.434,17.05185,278.434,5.91071
278.594,7.52632,278.593,6.74,278.593,7.35985,278.593,17.13519,278.593,5.87321
278.753,7.75304,278.753,6.632,278.753,7.37121,278.753,16.96296,278.753,5.94286
278.913,7.57895,278.913,6.75,278.913,7.20455,278.913,16.99444,278.913,5.82857
279.073,7.47773,279.073,6.734,279.073,7.25947,279.073,16.87593,279.073,5.92857
279.233,7.61538,279.232,6.726,279.232,7.49053,279.232,16.66667,279.232,5.89464
279.392,7.57895,279.392,6.608,279.392,7.25758,279.392,14.30556,279.392,5.87857
279.552,7.44939,279.552,6.626,279.552,7.33712,279.552,16.53889,279.552,5.975
279.712,7.62348,279.712,6.576,279.712,7.26515,279.712,16.93889,279.712,5.91964
279.871,7.5668,279.871,6.592,279.871,7.34091,279.871,17.03148,279.871,5.82857
280.031,7.58704,280.031,6.606,280.031,7.32386,280.031,17.22222,280.031,5.78036
280.191,7.64777,280.191,6.692,280.191,7.25568,280.191,17.10741,280.191,5.8875
280.351,7.48988,280.351,6.656,280.35,7.26326,280.35,17.17407,280.35,5.86786
280.51,7.61538,280.51,6.614,280.51,7.32955,280.51,17.03333,280.51,5.87143
280.67,7.72874,280.67,6.662,280.67,7.3125,280.67,17.12037,280.67,5.90536
280.83,7.68016,280.83,6.672,280.83,7.45833,280.83,17.12222,280.83,5.8875
280.99,7.72065,280.99,6.692,280.989,7.38636,280.989,17.23704,280.989,5.92857
281.149,7.50607,281.149,6.786,281.149,7.27273,281.149,17.24259,281.149,5.87679
281.309,7.60324,281.309,6.62,281.309,7.30682,281.309,17.27407,281.309,5.92143
281.469,7.59109,281.469,6.596,281.469,7.34091,281.469,17.2463,281.469,5.90893
281.629,7.50202,281.628,6.766,281.628,7.32765,281.628,17.22222,281.628,5.79821
281.788,7.44534,281.788,6.612,281.788,7.28788,281.788,17.38148,281.788,5.87321
281.948,7.49393,281.948,6.684,281.948,7.2197,281.948,17.46667,281.948,5.85893
282.108,7.40891,282.108,6.716,282.108,7.31439,282.108,17.16852,282.108,5.8125
282.268,7.31984,282.267,6.632,282.267,7.49053,282.267,17.27222,282.267,5.91429
282.427,7.53441,282.427,6.71,282.427,7.28977,282.427,17.16667,282.427,5.81607
282.587,7.60729,282.587,6.644,282.587,7.17992,282.587,17.13889,282.587,6.01071
282.747,7.37247,282.747,6.618,282.747,7.28977,282.747,17.23519,282.747,5.81964
282.907,7.54251,282.906,6.692,282.906,7.30303,282.906,17.06111,282.906,5.96786
283.066,7.61134,283.066,6.722,283.066,7.35985,283.066,17.24074,283.066,5.77143
283.226,7.65587,283.226,6.69,283.226,7.36932,283.226,17.07778,283.226,5.83929
283.386,7.41296,283.386,6.632,283.386,7.32008,283.386,16.88519,283.386,5.84464
283.546,7.40486,283.545,6.764,283.545,7.27273,283.545,17.01852,283.545,5.8625
283.705,7.52632,283.705,6.6,283.705,7.36364,283.705,17.1537,283.705,5.80893
283.865,7.2834,283.865,6.652,283.865,7.34848,283.865,17.12593,283.865,5.91964
284.025,7.60729,284.025,6.728,284.025,7.375,284.025,17.21852,284.025,5.84821
284.185,7.36842,284.184,6.628,284.184,7.16477,284.184,17.25926,284.184,5.85714
284.344,7.62753,284.344,6.582,284.344,7.28977,284.344,17.18333,284.344,5.76786
284.504,7.52632,284.504,6.584,284.504,7.20076,284.504,17.18148,284.504,5.79286
284.664,7.53036,284.664,6.572,284.664,7.13447,284.664,16.97963,284.664,5.87143
284.824,7.54656,284.823,6.538,284.823,7.14015,284.823,17.01111,284.823,5.89107
284.983,7.7166,284.983,6.616,284.983,7.24621,284.983,17.15741,284.983,5.79464
285.143,7.5587,285.143,6.658,285.143,7.26136,285.143,16.87593,285.143,5.86429
285.303,7.583,285.303,6.614,285.303,7.27652,285.303,17.18704,285.303,5.80179
285.463,7.61943,285.462,6.642,285.462,7.22727,285.462,17.18148,285.462,5.85179
285.622,7.50202,285.622,6.656,285.622,7.1875,285.622,16.96111,285.622,5.77857
285.782,7.51822,285.782,6.692,285.782,7.2197,285.782,17.09074,285.782,5.86964
285.942,7.56275,285.942,6.676,285.942,7.36364,285.942,17.19259,285.942,5.75714
286.102,7.54656,286.101,6.51,286.101,7.2822,286.101,17.01667,286.101,5.81429
286.261,7.58704,286.261,6.46,286.261,7.15152,286.261,17.02963,286.261,5.86964
286.421,7.27935,286.421,6.572,286.421,7.21402,286.421,17.17593,286.421,5.86964
286.581,7.45749,286.581,6.626,286.581,7.26705,286.581,17.1963,286.581,5.77679
286.741,7.36437,286.74,6.678,286.74,7.13258,286.74,17.19259,286.74,5.80714
286.9,7.47773,286.9,6.586,286.9,7.36174,286.9,17.02222,286.9,5.80179
287.06,7.34818,287.06,6.578,287.06,7.2178,287.06,17.16852,287.06,5.68571
287.22,7.46559,287.22,6.68,287.219,7.28598,287.219,17.05926,287.219,5.85536
287.379,7.40891,287.379,6.364,287.379,7.19129,287.379,16.99444,287.379,5.88393
287.539,7.53846,287.539,5.802,287.539,7.18371,287.539,17.13333,287.539,5.825
287.699,7.69636,287.699,6.5,287.699,7.20833,287.699,17.11852,287.699,5.86071
287.859,7.51822,287.858,6.6,287.858,7.1553,287.858,17.10556,287.858,5.80357
288.018,7.39271,288.018,6.584,288.018,7.35985,288.018,16.86111,288.018,5.84286
288.178,7.43725,288.178,6.52,288.178,7.26705,288.178,17.08148,288.178,5.89286
288.338,7.51822,288.338,6.77,288.338,7.1572,288.338,16.99074,288.338,5.83571
288.498,7.56275,288.497,6.784,288.497,7.29735,288.497,17.11111,288.497,5.82143
288.657,7.92713,288.657,6.604,288.657,7.15152,288.657,16.97037,288.657,5.76607
288.817,7.65182,288.817,6.64,288.817,7.15909,288.817,17.10556,288.817,5.875
288.977,7.77328,288.977,6.684,288.977,7.23674,288.977,17.14259,288.977,5.77679
289.137,7.68826,289.136,6.66,289.136,7.18561,289.136,17.16296,289.136,5.76964
289.296,7.58704,289.296,6.672,289.296,7.31061,289.296,16.95,289.296,5.88571
289.456,7.48988,289.456,6.692,289.456,7.22538,289.456,16.98704,289.456,5.84286
289.616,7.63158,289.616,6.68,289.616,7.10795,289.616,16.92593,289.616,5.73393
289.776,7.583,289.775,6.726,289.775,7.21591,289.775,17.0963,289.775,5.775
289.935,7.57085,289.935,6.518,289.935,7.14773,289.935,17.21667,289.935,5.85714
290.095,7.54656,290.095,6.564,290.095,7.31061,290.095,16.98333,290.095,5.72143
290.255,7.54656,290.255,6.756,290.255,7.06818,290.255,17.03704,290.255,5.79107
290.415,7.7004,290.414,6.562,290.414,7.25189,290.414,17.02037,290.414,5.73036
290.574,7.55466,290.574,6.704,290.574,7.26136,290.574,17.17407,290.574,5.7625
290.734,7.53036,290.734,6.694,290.734,7.15341,290.734,16.89444,290.734,5.8625
290.894,7.48178,290.894,6.55,290.894,7.22159,290.894,16.93333,290.894,5.8
291.054,7.61538,291.053,6.714,291.053,7.2803,291.053,17.06852,291.053,5.78929
291.213,7.59109,291.213,6.656,291.213,7.11932,291.213,16.99444,291.213,5.70714
291.373,7.48178,291.373,6.646,291.373,7.22917,291.373,16.99815,291.373,5.775
291.533,7.4251,291.533,6.722,291.533,7.27083,291.533,17.07778,291.533,5.74643
291.693,7.68826,291.692,6.554,291.692,7.23674,291.692,17.08333,291.692,5.71429
291.852,7.583,291.852,6.61,291.852,7.13068,291.852,16.99074,291.852,5.68036
292.012,7.71255,292.012,6.704,292.012,7.22917,292.012,17.03889,292.012,5.73571
292.172,7.74494,292.172,6.648,292.172,7.26705,292.172,17.01667,292.172,5.82857
292.332,7.63158,292.331,6.558,292.331,7.09659,292.331,16.86111,292.331,5.80357
292.491,7.57085,292.491,6.508,292.491,7.14962,292.491,16.93333,292.491,5.88571
292.651,7.63968,292.651,6.788,292.651,7.25189,292.651,17.06852,292.651,5.80893
292.811,7.46964,292.811,6.636,292.811,7.18182,292.811,16.86481,292.811,5.77321
292.971,7.50607,292.97,6.6,292.97,7.23295,292.97,17.04445,292.97,5.7625
293.13,7.53846,293.13,6.536,293.13,7.18561,293.13,17.00926,293.13,5.70714
293.29,7.67611,293.29,6.622,293.29,7.1553,293.29,17.09444,293.29,5.80179
293.45,7.4413,293.45,6.528,293.449,7.12689,293.449,16.94444,293.449,5.67857
293.609,7.57895,293.609,6.59,293.609,7.16477,293.609,16.90185,293.609,5.73214
293.769,7.62753,293.769,6.602,293.769,7.25,293.769,17.0963,293.769,5.74821
293.929,7.82186,293.929,6.544,293.929,7.17424,293.929,17.05556,293.929,5.71786
294.089,7.5749,294.089,6.614,294.088,7.27652,294.088,16.92778,294.088,5.71964
294.248,7.7004,294.248,6.576,294.248,7.08902,294.248,16.94074,294.248,5.65536
294.408,7.51822,294.408,6.694,294.408,7.42803,294.408,16.89815,294.408,5.86071
294.568,7.60324,294.568,6.594,294.568,7.16477,294.568,17.02963,294.568,5.77143
294.728,7.7085,294.727,6.732,294.727,7.14583,294.727,17.05926,294.727,5.6875
294.887,7.55466,294.887,6.704,294.887,7.11932,294.887,16.91667,294.887,5.81964
295.047,7.46964,295.047,6.678,295.047,7.21212,295.047,16.96852,295.047,5.77857
295.207,7.72874,295.207,6.626,295.207,7.09659,295.207,16.94074,295.207,5.93571
295.367,7.34008,295.366,6.64,295.366,7.14205,295.366,17.0037,295.366,5.8875
295.526,7.59919,295.526,6.72,295.526,7.19318,295.526,16.91852,295.526,5.83214
295.686,7.63158,295.686,6.614,295.686,7.0947,295.686,16.92963,295.686,5.73929
295.846,7.73279,295.846,6.542,295.846,7.12879,295.846,17.05741,295.846,5.73571
296.006,7.74089,296.005,6.668,296.005,7.26326,296.005,16.82407,296.005,5.77143
296.165,7.51417,296.165,6.578,296.165,7.25758,296.165,16.9,296.165,5.74643
296.325,7.64372,296.325,6.704,296.325,7.2178,296.325,17.0037,296.325,5.63036
296.485,7.60324,296.485,6.628,296.485,7.13826,296.485,16.91296,296.485,5.77857
296.645,7.51822,296.644,6.608,296.644,7.21402,296.644,16.8,296.644,5.70357
296.804,7.62348,296.804,6.564,296.804,7.14962,296.804,16.84074,296.804,5.88036
296.964,7.66802,296.964,6.61,296.964,7.2197,296.964,16.97963,296.964,5.80357
297.124,7.4413,297.124,6.692,297.124,7.08144,297.124,16.97222,297.124,5.79821
297.284,7.75708,297.283,6.582,297.283,7.21023,297.283,16.93518,297.283,5.72857
297.443,7.51012,297.443,6.626,297.443,7.19318,297.443,16.84444,297.443,5.74107
297.603,7.7085,297.603,6.534,297.603,7.2197,297.603,16.84444,297.603,5.77679
297.763,7.60324,297.763,6.626,297.763,7.07386,297.763,16.8963,297.763,5.67679
297.923,7.76518,297.922,6.612,297.922,7.1572,297.922,16.92407,297.922,5.71071
298.082,7.53441,298.082,6.578,298.082,7.10038,298.082,16.99074,298.082,5.7625
298.242,7.51822,298.242,6.58,298.242,7.10038,298.242,16.92407,298.242,5.76429
298.402,7.50607,298.402,6.532,298.402,7.18939,298.402,16.90556,298.402,5.71071
298.562,7.5587,298.561,6.636,298.561,7.15152,298.561,17.06852,298.561,5.63571
298.721,7.60729,298.721,6.53,298.721,7.17424,298.721,16.97593,298.721,5.71786
298.881,7.7085,298.881,6.632,298.881,7.2197,298.881,16.90926,298.881,5.76786
299.041,7.66802,299.041,6.74,299.041,7.12121,299.041,16.94074,299.041,5.67143
299.201,7.61943,299.2,6.74,299.2,7.1875,299.2,16.85926,299.2,5.74643
299.36,7.77328,299.36,6.604,299.36,7.25568,299.36,16.74259,299.36,5.63393
299.52,7.52227,299.52,6.604,299.52,7.02841,299.52,16.88704,299.52,5.69821
299.68,7.55061,299.68,6.654,299.68,7.0928,299.68,16.91667,299.68,5.73393
299.84,7.41296,299.839,6.68,299.839,7.29356,299.839,16.94074,299.839,5.71964
299.999,7.46154,299.999,6.564,299.999,7.19886,299.999,16.95741,299.999,5.55714
300.159,7.5668,300.159,6.49,300.159,7.16667,300.159,16.90556,300.159,5.7625
300.319,7.39676,300.319,6.626,300.318,7.1553,300.318,17.01481,300.318,5.63929
300.478,7.61134,300.478,6.536,300.478,7.20076,300.478,16.95555,300.478,5.68214
300.638,7.37247,300.638,6.504,300.638,7.07386,300.638,16.86296,300.638,5.67321
300.798,7.51417,300.798,6.568,300.798,7.08902,300.798,16.98333,300.798,5.74643
300.958,7.58704,300.957,6.55,300.957,7.0303,300.957,16.81852,300.957,5.75536
301.117,7.49393,301.117,6.63,301.117,7.09848,301.117,16.8037,301.117,5.66607
301.277,7.67206,301.277,6.686,301.277,7.10227,301.277,16.86852,301.277,5.73036
301.437,7.65587,301.437,6.66,301.437,7.0947,301.437,16.91296,301.437,5.59286
301.597,7.58704,301.596,6.608,301.596,7.19129,301.596,17.06667,301.596,5.77143
301.756,7.54656,301.756,6.566,301.756,7.07197,301.756,16.84815,301.756,5.82321
301.916,7.51012,301.916,6.634,301.916,7.12311,301.916,16.74259,301.916,5.64643
302.076,7.67611,302.076,6.588,302.076,7.07197,302.076,16.77593,302.076,5.69107
302.236,7.583,302.235,6.594,302.235,7.15909,302.235,17,302.235,5.78929
302.395,7.59919,302.395,6.684,302.395,7.19129,302.395,16.90556,302.395,5.71786
302.555,7.5587,302.555,6.566,302.555,7.17235,302.555,16.84074,302.555,5.65893
302.715,7.63563,302.715,6.7,302.715,7.11932,302.715,16.70555,302.715,5.7875
302.875,7.40891,302.874,6.622,302.874,7.06818,302.874,16.92963,302.874,5.64643
303.034,7.50607,303.034,6.6,303.034,7.125,303.034,16.97222,303.034,5.80179
303.194,7.5749,303.194,6.55,303.194,7.05682,303.194,16.98333,303.194,5.74286
303.354,7.46559,303.354,6.672,303.354,7.08523,303.354,16.8537,303.354,5.67857
303.514,7.55466,303.513,6.68,303.513,7.24811,303.513,16.76111,303.513,5.65536
303.673,7.48583,303.673,6.566,303.673,7.10985,303.673,16.85556,303.673,5.825
303.833,7.53036,303.833,6.584,303.833,7.12121,303.833,16.9463,303.833,5.6375
303.993,7.51012,303.993,6.53,303.993,7.16477,303.993,16.87222,303.993,5.78214
304.153,7.60324,304.152,6.586,304.152,7.08523,304.152,17,304.152,5.72143
304.312,7.64777,304.312,6.554,304.312,7.21402,304.312,16.82778,304.312,5.72321
